nguon,dich,mode,lich,h,model,metric,p25,p50,p75,iqr,n_chuoi,n_loai,n_dong_test
E1g,E1g,N2,co,12,rf,rmse,3.541514491841005,6.996985815965493,10.134620455884228,6.593105964043223,73,0,24455
E1g,E1g,N2,co,12,rf,smape,26.470783413781096,37.21023081383198,44.620853481176994,18.15007006739589,73,0,24455
E1g,E1g,N2,co,12,rf,mase,2.090900555921089,2.6620647577511853,3.69533270357854,1.6044321476574503,73,0,24455
E1g,E1g,N2,co,12,rf,r2,-0.2987658598012201,0.1485573582976105,0.4498092323905951,0.7485750921918153,73,0,24455
E1g,E1a,N2,co,12,rf,mae,0.294282430072025,0.9816136547574787,10.904761758461303,10.61047932838928,368,0,123280
E1g,E1a,N2,co,12,rf,rmse,0.5250452138118167,2.306282212691936,21.083482715493822,20.558437501682008,368,0,123280
E1g,E1a,N2,co,12,rf,smape,12.686788315383724,25.45348040865932,58.51810750921436,45.83131919383064,368,0,123280
E1g,E1a,N2,co,12,rf,mase,1.5697272595067475,2.422877450125219,4.34172263863296,2.771995379126212,368,0,123280
E1g,E1a,N2,co,12,rf,r2,-1.6507244550209696,-0.6374643337306285,0.1402607758283679,1.7909852308493377,365,3,123280
E1g,E1g,N2,co,12,xgb,mae,1.8373835378037164,4.327639161630311,7.429679632532564,5.592296094728848,73,0,24455
E1g,E1g,N2,co,12,xgb,rmse,3.776977292781659,7.101685895559703,9.919482971555675,6.142505678774018,73,0,24455
E1g,E1g,N2,co,12,xgb,smape,29.825488708244936,39.293879369365854,48.04958295654514,18.2240942483002,73,0,24455
E1g,E1g,N2,co,12,xgb,mase,2.479914235915538,2.9059853574272783,4.272945014392451,1.7930307784769126,73,0,24455
E1g,E1g,N2,co,12,xgb,r2,-0.3084676592821975,0.1150809797744177,0.4520665349997537,0.7605341942819512,73,0,24455
E1g,E1a,N2,co,12,xgb,mae,0.6320889374904047,1.2065019911173351,10.574584026126445,9.94249508863604,368,0,123280
E1g,E1a,N2,co,12,xgb,rmse,0.9480258469421016,2.091829279554136,20.9230465682906,19.9750207213485,368,0,123280
E1g,E1a,N2,co,12,xgb,smape,25.34186069688852,40.244308396683245,61.153252470362304,35.81139177347379,368,0,123280
E1g,E1a,N2,co,12,xgb,mase,2.3126131828004555,3.3996001869516084,6.007781189169648,3.695168006369193,368,0,123280
E1g,E1a,N2,co,12,xgb,r2,-7.128953632801224,-1.0099684488540883,0.0375399619323003,7.166493594733525,365,3,123280
E1g,E1g,N2,co,12,svr,mae,1.6491142974868058,4.050008497261885,7.176501937001726,5.52738763951492,73,0,24455
E1g,E1g,N2,co,12,svr,rmse,3.504033890424181,6.995640616678934,10.641318795185931,7.137284904761752,73,0,24455
E1g,E1g,N2,co,12,svr,smape,24.287241819955664,35.7870813464164,43.36811715231409,19.080875332358428,73,0,24455
E1g,E1g,N2,co,12,svr,mase,1.9566476573698184,2.704132425671429,3.733401378022872,1.7767537206530533,73,0,24455
E1g,E1g,N2,co,12,svr,r2,-0.4107744239087201,0.0687175261029661,0.4460116027249566,0.8567860266336768,73,0,24455
E1g,E1a,N2,co,12,svr,mae,0.1323649229635603,0.5979196763000306,9.218239148674767,9.085874225711208,368,0,123280
E1g,E1a,N2,co,12,svr,rmse,0.3132678616561925,1.5058971180861525,21.550898758656743,21.23763089700056,368,0,123280
E1g,E1a,N2,co,12,svr,smape,6.513000392808643,18.18992989432781,42.68268080858738,36.169680415778735,368,0,123280
E1g,E1a,N2,co,12,svr,mase,0.9361631984555462,1.683619084330927,2.7975281232918388,1.8613649248362925,368,0,123280
E1g,E1a,N2,co,12,svr,r2,-0.7389266410308293,-0.2543218360866579,0.3158800197623631,1.0548066607931923,365,3,123280
E2,E2,N2,co,6,lr,mae,0.3816904039598441,0.6062488826087016,3.5261739802400927,3.1444835762802485,302,0,102982
E2,E2,N2,co,6,lr,rmse,0.4758517854772512,1.207582339460565,8.407491966669326,7.931640181192074,302,0,102982
E2,E2,N2,co,6,lr,smape,18.717020336410435,26.41838897002653,46.57842075520415,27.86140041879372,302,0,102982
E2,E2,N2,co,6,lr,mase,1.560852415902909,2.8705561639726374,4.330068285266137,2.769215869363228,302,0,102982
E2,E2,N2,co,6,lr,r2,-1.861584151760974,-0.4488103508017932,-0.0199829021617816,1.8416012495991925,302,0,102982
E2,E1,N2,co,6,lr,mae,0.4636363699506557,0.6757131835430304,5.480580104116885,5.016943734166229,735,0,250635
E2,E1,N2,co,6,lr,rmse,0.530475411459276,1.2181480866894747,14.481681590909528,13.951206179450253,735,0,250635
E2,E1,N2,co,6,lr,smape,22.4449123389037,29.77613887163626,45.98206833707434,23.53715599817064,735,0,250635
E2,E1,N2,co,6,lr,mase,1.912984602862846,2.765629551471263,5.158721361498591,3.245736758635745,735,0,250635
E2,E1,N2,co,6,lr,r2,-3.447257663985689,-0.4590341916192912,0.1594696406185767,3.6067273046042656,730,5,250635
E2,E3,N2,co,6,lr,mae,5.521052709241404,5.889273981322754,6.347104869797136,0.826052160555732,497,1,169204
E2,E3,N2,co,6,lr,rmse,7.387687546955204,7.89835530704247,8.993857514521581,1.6061699675663768,497,1,169204
E2,E3,N2,co,6,lr,smape,12.850411737013925,14.658651047786568,16.894225563688707,4.043813826674784,497,1,169204
E2,E3,N2,co,6,lr,mase,1.2572136467663426,1.3577124623539405,1.4743536085289894,0.2171399617626468,497,1,169204
E2,E3,N2,co,6,lr,r2,0.3394044613169328,0.415297437791204,0.5919159982128231,0.2525115368958903,497,1,169204
E2,E2,N2,co,6,ridge,mae,0.3816903122039059,0.6062488147583287,3.526173823899505,3.1444835116956,302,0,102982
E2,E2,N2,co,6,ridge,rmse,0.4758516725405828,1.207582279145193,8.407492018221374,7.931640345680791,302,0,102982
E2,E2,N2,co,6,ridge,smape,18.717017441307306,26.41837621140981,46.57841711267076,27.861399671363458,302,0,102982
