nguon,dich,mode,h,model,n_chuoi,L_p50,hieu_p50,p,p_holm,co_y_nghia,ket_luan
E1,E3,N1,1,ridge,497,0.6617897920941932,-2.0177815572336053,8.363643952991855e-83,1.2545465929487783e-81,True,transfer tốt hơn đường chéo
E1,E3,N1,1,svr,497,0.8939009997679677,-0.4904103553926671,1.3237026433650854e-74,1.5884431720381023e-73,True,transfer tốt hơn đường chéo
E1,E3,N1,1,xgb,497,0.8285458077360105,-0.7630057837271806,7.928098948891986e-66,8.720908843781185e-65,True,transfer tốt hơn đường chéo
E1,E3,N1,6,lr,497,0.23456589590875151,-17.808308493150953,1.1866289298174091e-82,1.7799433947261137e-81,True,transfer tốt hơn đường chéo
E1,E3,N1,6,rf,497,1.0450434118317993,0.2347769630418277,0.09572660909410696,0.19145321818821393,False,không khác
E1,E3,N1,6,ridge,497,0.23441989438423427,-17.820992318617968,1.1938038821307563e-82,1.7799433947261137e-81,True,transfer tốt hơn đường chéo
E1,E3,N1,6,svr,497,0.8337233234267127,-1.0394582752030566,4.410697627536701e-79,5.292837153044041e-78,True,transfer tốt hơn đường chéo
E1,E3,N1,6,xgb,497,0.7750513416450828,-1.4264614569465355,4.497968945620375e-67,3.5983751564963e-66,True,transfer tốt hơn đường chéo
E1,E3,N1,12,lr,497,0.14449567526985252,-36.13192342175193,1.1307561932211065e-82,1.6961342898316596e-81,True,transfer tốt hơn đường chéo
E1,E3,N1,12,rf,497,1.0145358971986638,0.09451568338942185,0.561792314717557,1.0,False,không khác
E1,E3,N1,12,ridge,497,0.14444131800347754,-36.14141153268544,1.1307561932211065e-82,1.6961342898316596e-81,True,transfer tốt hơn đường chéo
E1,E3,N1,12,svr,497,1.0829069657315664,0.5139489462164057,2.2347850459722903e-21,1.1173925229861451e-20,True,transfer tệ hơn đường chéo
E1,E3,N1,12,xgb,497,0.5428390458761014,-2.7842139610542374,5.3203205962533185e-52,4.256256477002655e-51,True,transfer tốt hơn đường chéo
E1,E3,N2,1,lr,497,1.0793002055061987,0.316806202671033,6.261687327514613e-62,6.22919324677526e-61,True,transfer tệ hơn đường chéo
E1,E3,N2,1,rf,497,1.0637459495934989,0.24833850667439306,1.273977814278769e-81,1.6561711585623996e-80,True,transfer tệ hơn đường chéo
E1,E3,N2,1,ridge,497,1.0792624618771953,0.3166716937907741,6.22919324677526e-62,6.22919324677526e-61,True,transfer tệ hơn đường chéo
E1,E3,N2,1,svr,497,0.9836626647020349,-0.059277155890659294,3.3650795213977836e-29,1.6825397606988918e-28,True,transfer tốt hơn đường chéo
E1,E3,N2,1,xgb,497,1.032436474206033,0.12978536051533274,8.435647025524636e-48,5.061388215314781e-47,True,transfer tệ hơn đường chéo
E1,E3,N2,6,lr,497,1.0245952481878513,0.15895726899526963,4.285644442536795e-78,4.446019418724341e-77,True,transfer tệ hơn đường chéo
E1,E3,N2,6,rf,497,1.0100425554749308,0.06584205295858947,2.9693358880138085e-61,2.078535121609666e-60,True,transfer tệ hơn đường chéo
E1,E3,N2,6,ridge,497,1.0245813514763287,0.15896920149735383,4.041835835203946e-78,4.446019418724341e-77,True,transfer tệ hơn đường chéo
E1,E3,N2,6,svr,497,1.0251553784421004,0.1662710732226138,2.157356127926417e-81,2.804562966304342e-80,True,transfer tệ hơn đường chéo
E1,E3,N2,6,xgb,497,1.0188511579346833,0.12107897747458551,4.288634951807704e-68,3.859771456626934e-67,True,transfer tệ hơn đường chéo
E1,E3,N2,12,lr,497,0.9959940118241186,-0.02964922491825206,2.1890914736840085e-68,2.1890914736840086e-67,True,transfer tốt hơn đường chéo
E1,E3,N2,12,rf,497,1.0120855397936923,0.08582562528679283,1.7358856205048023e-79,2.256651306656243e-78,True,transfer tệ hơn đường chéo
E1,E3,N2,12,ridge,497,0.9959990939824757,-0.029605214319281536,2.350507782560949e-68,2.1890914736840086e-67,True,transfer tốt hơn đường chéo
E1,E3,N2,12,svr,497,0.9945870474882902,-0.03827549203709868,2.2322179416381586e-26,1.339330764982895e-25,True,transfer tốt hơn đường chéo
E1,E3,N2,12,xgb,497,1.0188599935552523,0.13397798747515566,1.0582233651704942e-76,1.2698680382045932e-75,True,transfer tệ hơn đường chéo
