nguon,dich,mode,h,model,n_chuoi,L_p50,hieu_p50,p,p_holm,co_y_nghia,ket_luan
E1,E3,N1,1,ridge,497,1.0323797722444952,0.13192992976501472,2.09816160808005e-23,1.1066181509585652e-22,True,transfer tệ hơn đường chéo
E1,E3,N1,1,svr,497,0.9392287297652252,-0.26950974799386174,3.328107394838284e-77,4.6593503527735976e-76,True,transfer tốt hơn đường chéo
E1,E3,N1,1,xgb,497,1.0680678810570752,0.2661079569117115,2.9483482817467742e-06,5.8966965634935485e-06,True,transfer tệ hơn đường chéo
E1,E3,N1,6,lr,497,1.0015258462316021,0.00777273778723675,4.638505099120883e-05,0.000278310305947253,True,transfer tệ hơn đường chéo
E1,E3,N1,6,rf,497,1.0252409021889406,0.13691856922684487,4.518946669257819e-10,3.163262668480473e-09,True,transfer tệ hơn đường chéo
E1,E3,N1,6,ridge,497,1.0015641480330397,0.007967544362035284,4.7517529206047866e-05,0.000278310305947253,True,transfer tệ hơn đường chéo
E1,E3,N1,6,svr,497,1.1036090519754644,0.5323153394596263,0.013661455798236055,0.02732291159647211,True,transfer tệ hơn đường chéo
E1,E3,N1,6,xgb,497,1.0649773920314116,0.3551597740210779,1.2063143264327396e-48,1.2063143264327396e-47,True,transfer tệ hơn đường chéo
E1,E3,N1,12,lr,497,1.0056884603337597,0.03893409499778322,0.005889490777410417,0.029447453887052086,True,transfer tệ hơn đường chéo
E1,E3,N1,12,rf,497,1.1038536006338313,0.6161468212351027,1.4763092647111572e-62,1.3286783382400415e-61,True,transfer tệ hơn đường chéo
E1,E3,N1,12,ridge,497,1.0057419281897204,0.0399307661315591,0.006048685398658292,0.029447453887052086,True,transfer tệ hơn đường chéo
E1,E3,N1,12,svr,497,1.0957533529428365,0.5418932618356811,8.131404851724756e-12,4.8788429110348535e-11,True,transfer tệ hơn đường chéo
E1,E3,N1,12,xgb,497,1.0989515614405279,0.5851870353138651,9.046218141754972e-73,1.1760083584281463e-71,True,transfer tệ hơn đường chéo
E1,E3,N2,1,lr,497,1.0793002055061987,0.316806202671033,6.261687327514613e-62,8.097951220807837e-61,True,transfer tệ hơn đường chéo
E1,E3,N2,1,rf,497,1.0637459495934989,0.24833850667439306,1.273977814278769e-81,1.9109667214181537e-80,True,transfer tệ hơn đường chéo
E1,E3,N2,1,ridge,497,1.0792624618771953,0.3166716937907741,6.22919324677526e-62,8.097951220807837e-61,True,transfer tệ hơn đường chéo
E1,E3,N2,1,svr,497,0.9836626647020349,-0.059277155890659294,3.3650795213977836e-29,2.3555556649784483e-28,True,transfer tốt hơn đường chéo
E1,E3,N2,1,xgb,497,1.032436474206033,0.12978536051533274,8.435647025524636e-48,7.592082322972172e-47,True,transfer tệ hơn đường chéo
E1,E3,N2,6,lr,497,1.0245952481878513,0.15895726899526963,4.285644442536795e-78,5.658570169285524e-77,True,transfer tệ hơn đường chéo
E1,E3,N2,6,rf,497,1.0100425554749308,0.06584205295858947,2.9693358880138085e-61,3.2662694768151894e-60,True,transfer tệ hơn đường chéo
E1,E3,N2,6,ridge,497,1.0245813514763287,0.15896920149735383,4.041835835203946e-78,5.658570169285524e-77,True,transfer tệ hơn đường chéo
E1,E3,N2,6,svr,497,1.0251553784421004,0.1662710732226138,2.157356127926417e-81,3.2360341918896253e-80,True,transfer tệ hơn đường chéo
E1,E3,N2,6,xgb,497,1.0188511579346833,0.12107897747458551,4.288634951807704e-68,5.146361942169245e-67,True,transfer tệ hơn đường chéo
E1,E3,N2,12,lr,497,0.9959940118241186,-0.02964922491825206,2.1890914736840085e-68,2.4080006210524095e-67,True,transfer tốt hơn đường chéo
E1,E3,N2,12,rf,497,1.0120855397936923,0.08582562528679283,1.7358856205048023e-79,2.603828430757203e-78,True,transfer tệ hơn đường chéo
E1,E3,N2,12,ridge,497,0.9959990939824757,-0.029605214319281536,2.350507782560949e-68,2.4080006210524095e-67,True,transfer tốt hơn đường chéo
E1,E3,N2,12,svr,497,0.9945870474882902,-0.03827549203709868,2.2322179416381586e-26,1.562552559146711e-25,True,transfer tốt hơn đường chéo
E1,E3,N2,12,xgb,497,1.0188599935552523,0.13397798747515566,1.0582233651704942e-76,1.481512711238692e-75,True,transfer tệ hơn đường chéo
E2,E1,N0,1,lr,735,0.9739334790609067,-0.016074314264160783,9.55254661282032e-31,7.642037290256257e-30,True,transfer tốt hơn đường chéo
E2,E1,N0,1,rf,735,1.0644778166425155,0.01184298331662631,4.193333334232682e-20,2.9353333339628773e-19,True,transfer tệ hơn đường chéo
E2,E1,N0,1,ridge,735,0.9741069031647264,-0.01599017818420309,7.332701114976982e-31,6.599431003479284e-30,True,transfer tốt hơn đường chéo
E2,E1,N0,1,svr,735,0.966291242839201,-0.005575955349060219,0.4458230436986893,0.4458230436986893,False,không khác
E2,E1,N0,1,xgb,735,1.080985073641164,0.0145811479215677,1.281604700152107e-19,7.689628200912642e-19,True,transfer tệ hơn đường chéo
E2,E1,N0,6,lr,735,1.1237864742622123,0.12068435707974223,4.40452255089743e-59,4.844974805987173e-58,True,transfer tệ hơn đường chéo
E2,E1,N0,6,rf,735,1.0723362835400654,0.0187839109584209,1.6476361945372402e-22,8.238180972686201e-22,True,transfer tệ hơn đường chéo
E2,E1,N0,6,ridge,735,1.1237864644148075,0.1206843101367705,4.40452255089743e-59,4.844974805987173e-58,True,transfer tệ hơn đường chéo
E2,E1,N0,6,svr,735,1.0023769718340965,0.00035427675657540014,0.0005586538078096179,0.0016759614234288537,True,transfer tệ hơn đường chéo
E2,E1,N0,6,xgb,735,1.0222218191775816,0.009755741013376618,2.4965787614854066e-14,9.986315045941626e-14,True,transfer tệ hơn đường chéo
E2,E1,N0,12,lr,735,1.2155708266684349,0.36301221389191585,1.4536426099961035e-88,1.8897353929949345e-87,True,transfer tệ hơn đường chéo
E2,E1,N0,12,rf,735,1.0806185705313298,0.03826389174231,3.4417873183025415e-33,1.720893659151271e-32,True,transfer tệ hơn đường chéo
E2,E1,N0,12,ridge,735,1.2155707960428177,0.36301230494444625,1.4536426099961035e-88,1.8897353929949345e-87,True,transfer tệ hơn đường chéo
E2,E1,N0,12,svr,735,1.020817653796063,0.0033889374340431017,2.8185257572013254e-10,3.676852880393118e-10,True,transfer tệ hơn đường chéo
E2,E1,N0,12,xgb,735,1.000972506257871,0.0003907802177813835,1.838426440196559e-10,3.676852880393118e-10,True,transfer tệ hơn đường chéo
E2,E1,N1,1,lr,735,1.0262875637794138,0.005841904080323701,2.9876466729671747e-55,3.883940674857327e-54,True,transfer tệ hơn đường chéo
E2,E1,N1,1,rf,735,1.0547418061256966,0.010038122103193409,4.813480530690871e-53,5.294828583759959e-52,True,transfer tệ hơn đường chéo
E2,E1,N1,1,ridge,735,1.0263786255151874,0.005796001347042279,4.224756016426753e-55,5.069707219712104e-54,True,transfer tệ hơn đường chéo
E2,E1,N1,1,svr,735,1.0052594339705259,0.00045865100648179863,0.02852874282148279,0.11411497128593116,False,không khác
E2,E1,N1,1,xgb,735,1.0369937377876548,0.006243962948257298,3.8039624734607647e-31,3.803962473460764e-30,True,transfer tệ hơn đường chéo
E2,E1,N1,6,lr,735,1.0809927672745134,0.020495860320440484,1.7649400659444779e-90,2.6474100989167167e-89,True,transfer tệ hơn đường chéo
E2,E1,N1,6,rf,735,1.071601706154887,0.015297935382482808,1.0160184155319479e-70,1.3208239401915322e-69,True,transfer tệ hơn đường chéo
E2,E1,N1,6,ridge,735,1.0809927609874406,0.020495861872576626,1.7649400659444779e-90,2.6474100989167167e-89,True,transfer tệ hơn đường chéo
E2,E1,N1,6,svr,735,1.0348415759025638,0.006091076433234699,1.2855465530729108e-24,7.713279318437465e-24,True,transfer tệ hơn đường chéo
E2,E1,N1,6,xgb,735,1.0747713730101927,0.016500761935972295,1.872464260192141e-64,2.2469571122305692e-63,True,transfer tệ hơn đường chéo
E2,E1,N1,12,lr,735,1.0691378831221086,0.024701328218281915,2.804995052099849e-93,4.2074925781497734e-92,True,transfer tệ hơn đường chéo
E2,E1,N1,12,rf,735,1.0628059830784464,0.018322888078222202,2.80208735011704e-60,2.5218786151053356e-59,True,transfer tệ hơn đường chéo
E2,E1,N1,12,ridge,735,1.069137891656132,0.0247013306647271,2.804995052099849e-93,4.2074925781497734e-92,True,transfer tệ hơn đường chéo
E2,E1,N1,12,svr,735,1.0170645705640373,0.002488772649803399,3.735132305624413e-13,1.1205396916873238e-12,True,transfer tệ hơn đường chéo
E2,E1,N1,12,xgb,735,1.0668432106488286,0.016786658934480947,2.155208323479736e-56,1.724166658783789e-55,True,transfer tệ hơn đường chéo
E2,E1,N2,1,lr,735,0.9517448301663436,-0.024899090399785162,2.96262537823775e-89,4.443938067356625e-88,True,transfer tốt hơn đường chéo
E2,E1,N2,1,rf,735,1.0151016680324543,0.0050857059588023945,0.15864213275053896,0.3172842655010779,False,không khác
E2,E1,N2,1,ridge,735,0.9518938638206627,-0.024879497265922756,1.0932239942677469e-88,1.5305135919748456e-87,True,transfer tốt hơn đường chéo
E2,E1,N2,1,svr,735,0.9697433440196461,-0.0064332504499945015,2.1614368228114365e-11,1.0807184114057183e-10,True,transfer tốt hơn đường chéo
E2,E1,N2,1,xgb,735,1.0096049403066247,0.0033942697442546077,0.06666571005753744,0.1999971301726123,False,không khác
E2,E1,N2,6,lr,735,1.0152262292444303,0.013279830565817496,0.5814840199705678,1.0,False,không khác
E2,E1,N2,6,rf,735,1.0452811113473828,0.024600620770366302,8.802902133806716e-32,7.042321707045373e-31,True,transfer tệ hơn đường chéo
E2,E1,N2,6,ridge,735,1.0152260829991264,0.013279785951516104,0.5814840199705678,1.0,False,không khác
E2,E1,N2,6,svr,735,1.0311711703027575,0.010861362302057698,4.967849040439476e-37,4.471064136395528e-36,True,transfer tệ hơn đường chéo
E2,E1,N2,6,xgb,735,1.0364343684866084,0.011921002801694724,2.6060128954763513e-27,1.824209026833446e-26,True,transfer tệ hơn đường chéo
E2,E1,N2,12,lr,735,1.0256193375190208,0.011726325651000003,7.541816003117878e-86,8.295997603429666e-85,True,transfer tệ hơn đường chéo
E2,E1,N2,12,rf,735,1.009689838769004,0.007489315265182192,3.069511386088798e-29,1.2278045544355192e-28,True,transfer tệ hơn đường chéo
E2,E1,N2,12,ridge,735,1.0256193421366888,0.011726326268145803,7.54189844166625e-86,8.295997603429666e-85,True,transfer tệ hơn đường chéo
E2,E1,N2,12,svr,735,1.0108735070061043,0.0108472807928571,4.589567498481195e-50,3.2126972489368365e-49,True,transfer tệ hơn đường chéo
E2,E1,N2,12,xgb,735,1.0114685545236608,0.007264887314528401,1.780994193824369e-36,1.0685965162946216e-35,True,transfer tệ hơn đường chéo
E2,E3,N0,1,lr,497,1.0695631677962232,0.2858206441410567,4.480939622043093e-51,4.480939622043093e-50,True,transfer tệ hơn đường chéo
E2,E3,N0,1,rf,497,1.0812380019694003,0.31011935002256186,1.463847706899855e-28,7.319238534499275e-28,True,transfer tệ hơn đường chéo
E2,E3,N0,1,ridge,497,1.0694413111848242,0.2851317275946057,4.854701645866223e-51,4.480939622043093e-50,True,transfer tệ hơn đường chéo
E2,E3,N0,1,svr,497,1.0677076757355197,0.27781905786420946,0.19551249412290006,0.3910249882458001,False,không khác
E2,E3,N0,1,xgb,497,1.118776936368699,0.46987289814970934,1.062990370328199e-26,4.251961481312796e-26,True,transfer tệ hơn đường chéo
E2,E3,N0,6,lr,497,1.0482026559378512,0.2732390578709598,2.355245866945725e-52,3.0618196270294425e-51,True,transfer tệ hơn đường chéo
E2,E3,N0,6,rf,497,1.0881555325462051,0.45811959714669825,5.619459167381491e-26,4.495567333905193e-25,True,transfer tệ hơn đường chéo
E2,E3,N0,6,ridge,497,1.0482310256702652,0.2726905305120022,2.4006493293326754e-52,3.0618196270294425e-51,True,transfer tệ hơn đường chéo
E2,E3,N0,6,svr,497,1.105291241387765,0.5704079165596907,0.12552003419987853,0.37656010259963557,False,không khác
E2,E3,N0,6,xgb,497,1.0937262878807232,0.49550809273565655,5.656854823595599e-12,3.39411289415736e-11,True,transfer tệ hơn đường chéo
E2,E3,N0,12,lr,497,1.0302981116152994,0.20511209127694663,1.632590406001457e-41,1.3060723248011657e-40,True,transfer tệ hơn đường chéo
E2,E3,N0,12,rf,497,1.1269907762400406,0.7225227993249872,2.2076864832669807e-62,2.869992428247075e-61,True,transfer tệ hơn đường chéo
E2,E3,N0,12,ridge,497,1.0302669852927953,0.20550590142308334,1.2031032231627728e-41,1.0827929008464956e-40,True,transfer tệ hơn đường chéo
E2,E3,N0,12,svr,497,1.0703989958011584,0.4146731172404632,0.3013874169702725,0.9041622509108175,False,không khác
E2,E3,N0,12,xgb,497,1.1286514676481134,0.7517266407559395,3.214874217427587e-37,2.2504119521993107e-36,True,transfer tệ hơn đường chéo
E2,E3,N1,1,lr,497,1.0436672702871448,0.17638476252368118,3.111943496926401e-64,4.356720895696962e-63,True,transfer tệ hơn đường chéo
E2,E3,N1,1,rf,497,1.0781303259283535,0.30905067335156033,2.1259987819990422e-43,1.4881991473993295e-42,True,transfer tệ hơn đường chéo
E2,E3,N1,1,ridge,497,1.0436493137303435,0.17634136407141998,4.8815994987014475e-64,6.346079348311882e-63,True,transfer tệ hơn đường chéo
E2,E3,N1,1,svr,497,0.965075219550147,-0.1431293949154373,2.2633380122171384e-45,1.8106704097737107e-44,True,transfer tốt hơn đường chéo
E2,E3,N1,1,xgb,497,1.0883303403573121,0.34606853027785967,2.431057409938103e-08,7.29317222981431e-08,True,transfer tệ hơn đường chéo
E2,E3,N1,6,lr,497,1.012076804854878,0.06586502814157313,0.7626280771808689,1.0,False,không khác
E2,E3,N1,6,rf,497,1.0423294032313288,0.22233534962542922,3.004903357906607e-13,2.103432350534625e-12,True,transfer tệ hơn đường chéo
E2,E3,N1,6,ridge,497,1.0121756468279557,0.06593880188994738,0.758823353835712,1.0,False,không khác
E2,E3,N1,6,svr,497,1.0813433114155888,0.4309673682748425,0.0026871664650854918,0.01343583232542746,True,transfer tệ hơn đường chéo
E2,E3,N1,6,xgb,497,1.0647655058488528,0.35552144580444534,2.1103119644082276e-28,2.1103119644082277e-27,True,transfer tệ hơn đường chéo
E2,E3,N1,12,lr,497,1.0212680718233416,0.12854417846233535,0.31985654405444797,0.9041622509108175,False,không khác
E2,E3,N1,12,rf,497,1.1087746183103717,0.6203748010221606,2.2511337304115223e-36,1.3506802382469133e-35,True,transfer tệ hơn đường chéo
E2,E3,N1,12,ridge,497,1.021346940691801,0.12894361263455245,0.3169795604598006,0.9041622509108175,False,không khác
E2,E3,N1,12,svr,497,1.1169745191235874,0.6544345512544867,2.0332412468031886e-19,8.132964987212755e-19,True,transfer tệ hơn đường chéo
E2,E3,N1,12,xgb,497,1.0851151984878757,0.5219886442515547,1.4490467390473724e-42,1.4490467390473724e-41,True,transfer tệ hơn đường chéo
E2,E3,N2,1,lr,497,1.0821329535223008,0.32877485123105776,2.895142994731258e-60,3.3861752606429163e-59,True,transfer tệ hơn đường chéo
E2,E3,N2,1,rf,497,1.0538349289399533,0.20862557323228437,2.0361147395846177e-79,3.0541721093769266e-78,True,transfer tệ hơn đường chéo
E2,E3,N2,1,ridge,497,1.0821460352202485,0.3288571596711596,2.82181271720243e-60,3.3861752606429163e-59,True,transfer tệ hơn đường chéo
E2,E3,N2,1,svr,497,0.9978966543016129,-0.006600835419033724,0.5755545712432284,0.5755545712432284,False,không khác
E2,E3,N2,1,xgb,497,1.0325733006316213,0.13556490135560528,1.834521001177916e-42,1.1007126007067496e-41,True,transfer tệ hơn đường chéo
E2,E3,N2,6,lr,497,0.9875846779367846,-0.07901445235250115,5.716111358595013e-79,8.57416703789252e-78,True,transfer tốt hơn đường chéo
E2,E3,N2,6,rf,497,1.0104915609764304,0.06575863307812302,2.6664940975742995e-51,2.9331435073317295e-50,True,transfer tệ hơn đường chéo
E2,E3,N2,6,ridge,497,0.9875822047266788,-0.07907959595865943,5.818010862299057e-79,8.57416703789252e-78,True,transfer tốt hơn đường chéo
E2,E3,N2,6,svr,497,1.0007562485715478,0.004889425666105396,0.0311772306625577,0.1247089226502308,False,không khác
E2,E3,N2,6,xgb,497,1.0079566177646484,0.05342154352773676,7.091145929891204e-27,6.382031336902083e-26,True,transfer tệ hơn đường chéo
E2,E3,N2,12,lr,497,1.0068343007348202,0.049478155601669904,3.414367562020627e-61,4.013360136376317e-60,True,transfer tệ hơn đường chéo
E2,E3,N2,12,rf,497,1.0154467082520988,0.10965017406034239,1.1134993814180804e-80,1.6702490721271207e-79,True,transfer tệ hơn đường chéo
E2,E3,N2,12,ridge,497,1.0068408510348934,0.04953995212812945,3.344466780313598e-61,4.013360136376317e-60,True,transfer tệ hơn đường chéo
E2,E3,N2,12,svr,497,1.0053024708142368,0.03613521175020651,3.178371569008607e-31,1.5891857845043035e-30,True,transfer tệ hơn đường chéo
E2,E3,N2,12,xgb,497,1.0226499495679064,0.16031715167734895,5.716111358595013e-79,8.002555902033019e-78,True,transfer tệ hơn đường chéo
E3,E1,N0,1,lr,735,2.273260609980464,0.871229243161865,2.9916875380526864e-111,3.5900250456632234e-110,True,transfer tệ hơn đường chéo
E3,E1,N0,1,rf,735,2.5448584071042495,0.774421284806665,5.8635159858292034e-120,8.208922380160885e-119,True,transfer tệ hơn đường chéo
E3,E1,N0,1,ridge,735,2.2785071125540384,0.8737454789945533,2.1811251663761018e-111,2.8354627162889326e-110,True,transfer tệ hơn đường chéo
E3,E1,N0,1,svr,735,1.5249170020826135,0.2471001978526206,3.549994260599617e-108,3.904993686659578e-107,True,transfer tệ hơn đường chéo
E3,E1,N0,1,xgb,735,2.815831032312484,0.6126335637344003,4.340352614961663e-121,6.510528922442495e-120,True,transfer tệ hơn đường chéo
E3,E1,N0,6,lr,735,3.6249816461885365,2.4380807064177854,7.546835997390485e-114,6.037468797912388e-113,True,transfer tệ hơn đường chéo
E3,E1,N0,6,rf,735,1.6192059507440244,0.4541844486652852,1.1248827142405036e-106,7.874178999683526e-106,True,transfer tệ hơn đường chéo
E3,E1,N0,6,ridge,735,3.6279461332151026,2.4408342393824505,6.074255723844419e-114,5.466830151459977e-113,True,transfer tệ hơn đường chéo
E3,E1,N0,6,svr,735,2.182185479749101,0.48473409980396215,3.1158315123556918e-114,3.1158315123556915e-113,True,transfer tệ hơn đường chéo
E3,E1,N0,6,xgb,735,3.320470921399012,1.5198511830755925,2.841693602004496e-121,4.262540403006744e-120,True,transfer tệ hơn đường chéo
E3,E1,N0,12,lr,735,3.9125689749324732,3.2241097569543626,1.776988531101745e-114,8.884942655508725e-114,True,transfer tệ hơn đường chéo
E3,E1,N0,12,rf,735,1.6148358082560077,0.5627083354628133,4.265718984455813e-111,1.7062875937823253e-110,True,transfer tệ hơn đường chéo
E3,E1,N0,12,ridge,735,3.9160277464010442,3.2280464830397406,1.2056267817661523e-114,7.233760690596914e-114,True,transfer tệ hơn đường chéo
E3,E1,N0,12,svr,735,2.126384024327014,0.5167076969246351,5.020377636784469e-117,5.020377636784469e-116,True,transfer tệ hơn đường chéo
