xuoi,nguoc,mode,h,model,n_xuoi,n_nguoc,L_p50_xuoi,L_p50_nguoc,rank_biserial,p,p_holm,co_y_nghia,ket_luan,huong_khop_trung_vi
E1->E3,E3->E1,N1,6,lr,497,735,1.0015258462316021,1.3319926455410773,-0.9251180552703979,1.9248016163474402e-167,2.3675059881073515e-165,True,ngược tốn hơn,True
E1->E3,E3->E1,N1,6,ridge,497,735,1.0015641480330397,1.3321668263628836,-0.9251454304055626,1.8819042650226386e-167,2.3335612886280717e-165,True,ngược tốn hơn,True
E1->E3,E3->E1,N1,6,rf,497,735,1.0252409021889406,1.5447137550426118,-0.9510861084876606,7.399808361307221e-177,9.619750869699387e-175,True,ngược tốn hơn,True
E1->E3,E3->E1,N1,6,xgb,497,735,1.0649773920314116,1.4058515399320648,-0.7853844153355507,3.053954187064724e-121,3.328810063900549e-119,True,ngược tốn hơn,True
E1->E3,E3->E1,N1,6,svr,497,735,1.1036090519754644,1.2312162762132037,-0.5275872924622566,9.615440108891356e-56,5.480800862068073e-54,True,ngược tốn hơn,True
E1->E3,E3->E1,N1,12,lr,497,735,1.0056884603337597,1.4353534747617909,-0.9432294446953832,5.561828304080598e-174,7.06352194618236e-172,True,ngược tốn hơn,True
E1->E3,E3->E1,N1,12,ridge,497,735,1.0057419281897204,1.4351090346730775,-0.9431911195061525,5.743657144982254e-174,7.237008002677641e-172,True,ngược tốn hơn,True
E1->E3,E3->E1,N1,12,rf,497,735,1.1038536006338313,1.5509101430095307,-0.883759701063524,5.531854778011385e-153,6.693544281393776e-151,True,ngược tốn hơn,True
E1->E3,E3->E1,N1,12,xgb,497,735,1.0989515614405279,1.5075692073385443,-0.7979331772950629,4.3991748828373957e-125,4.927075868777883e-123,True,ngược tốn hơn,True
E1->E3,E3->E1,N1,12,svr,497,735,1.0957533529428365,1.3620495970221238,-0.7499007651350278,1.0446313058388024e-110,1.0446313058388024e-108,True,ngược tốn hơn,True
E1->E3,E3->E1,N2,1,lr,497,735,1.0793002055061987,1.4272735592004087,-0.6863521263636239,4.705660219172171e-93,4.0802277165647363e-91,True,ngược tốn hơn,True
E1->E3,E3->E1,N2,1,ridge,497,735,1.0792624618771953,1.4274908759486198,-0.6863576013906569,4.689916915591651e-93,4.0802277165647363e-91,True,ngược tốn hơn,True
E1->E3,E3->E1,N2,1,rf,497,735,1.0637459495934989,0.9941917275260781,0.48643698928263457,1.1783090293811199e-47,6.245037855719935e-46,True,xuôi tốn hơn,True
E1->E3,E3->E1,N2,1,xgb,497,735,1.032436474206033,1.5879118087188406,-0.7254273942977594,1.0040860728119023e-103,9.538817691713072e-102,True,ngược tốn hơn,True
E1->E3,E3->E1,N2,1,svr,497,735,0.9836626647020349,1.214809664907605,-0.9383073953927648,3.4264133867499386e-172,4.283016733437423e-170,True,ngược tốn hơn,True
E1->E3,E3->E1,N2,6,lr,497,735,1.0245952481878513,1.0941091435414196,-0.1577327913056571,2.571777715859027e-06,4.8863776601321516e-05,True,ngược tốn hơn,True
E1->E3,E3->E1,N2,6,ridge,497,735,1.0245813514763287,1.0939479760658,-0.15746451498104275,2.6744668320098962e-06,4.8863776601321516e-05,True,ngược tốn hơn,True
E1->E3,E3->E1,N2,6,rf,497,735,1.0100425554749308,1.0980560054860862,-0.40253767502977045,3.525443853206843e-33,1.6922130495392845e-31,True,ngược tốn hơn,True
E1->E3,E3->E1,N2,6,xgb,497,735,1.0188511579346833,1.1035909643381019,-0.29691345351017673,8.619373558981967e-19,3.016780745643689e-17,True,ngược tốn hơn,True
E1->E3,E3->E1,N2,6,svr,497,735,1.0251553784421004,1.0158159503413107,0.023873855377160913,0.47667415768498855,1.0,False,không khác,True
E1->E3,E3->E1,N2,12,lr,497,735,0.9959940118241186,1.1425252091836302,-0.954294474328967,4.874417340610745e-178,6.48297506301229e-176,True,ngược tốn hơn,True
E1->E3,E3->E1,N2,12,ridge,497,735,0.9959990939824757,1.1425291779319882,-0.954190448815341,5.324625442212336e-178,7.028505583720283e-176,True,ngược tốn hơn,True
E1->E3,E3->E1,N2,12,rf,497,735,1.0120855397936923,1.0323771330305425,-0.18912112128553638,1.7191151817557e-08,4.813522508915961e-07,True,ngược tốn hơn,True
E1->E3,E3->E1,N2,12,xgb,497,735,1.0188599935552523,1.079001757468724,-0.24083275161171114,6.981996041291903e-13,2.234238733213409e-11,True,ngược tốn hơn,True
E1->E3,E3->E1,N2,12,svr,497,735,0.9945870474882902,0.9992976329934306,-0.1576725660082947,2.594495372713454e-06,4.8863776601321516e-05,True,ngược tốn hơn,True
E2->E3,E3->E2,N0,1,lr,497,302,1.0695631677962232,2.2107629944803584,-0.8500539661811931,1.9103379162055713e-90,1.5473737121265127e-88,True,ngược tốn hơn,True
E2->E3,E3->E2,N0,1,ridge,497,302,1.0694413111848242,2.216000140373204,-0.8508534651618319,1.3016639950776969e-90,1.0673644759637114e-88,True,ngược tốn hơn,True
E2->E3,E3->E2,N0,1,rf,497,302,1.0812380019694003,2.7204520186515446,-0.9114821378602742,1.0608868941720398e-103,9.972336805217174e-102,True,ngược tốn hơn,True
E2->E3,E3->E2,N0,1,xgb,497,302,1.118776936368699,2.8274686184070363,-0.9866616920063427,3.5501697192566924e-121,3.8341832967972276e-119,True,ngược tốn hơn,True
E2->E3,E3->E2,N0,1,svr,497,302,1.0677076757355197,1.6312752801512134,-0.8414726771223366,1.1470703917268154e-88,9.061856094641842e-87,True,ngược tốn hơn,True
E2->E3,E3->E2,N0,6,lr,497,302,1.0482026559378512,3.421327999828022,-0.7803110051034685,1.642091341113493e-76,1.1330430253683102e-74,True,ngược tốn hơn,True
E2->E3,E3->E2,N0,6,ridge,497,302,1.0482310256702652,3.4247718491992956,-0.7803776300185217,1.5946002643911057e-76,1.116220185073774e-74,True,ngược tốn hơn,True
E2->E3,E3->E2,N0,6,rf,497,302,1.0881555325462051,1.8331516028550014,-0.7734353138699748,3.348987728394034e-75,2.2773116553079433e-73,True,ngược tốn hơn,True
E2->E3,E3->E2,N0,6,xgb,497,302,1.0937262878807232,4.045304375264904,-0.8577558063613469,4.673112222365606e-92,3.878683144563453e-90,True,ngược tốn hơn,True
E2->E3,E3->E2,N0,6,svr,497,302,1.105291241387765,2.1768184800473405,-0.9349341079590123,5.275413921335412e-109,5.222659782122058e-107,True,ngược tốn hơn,True
E2->E3,E3->E2,N0,12,lr,497,302,1.0302981116152994,3.4222471701668997,-0.8100923421322638,2.5722384939442915e-82,2.0063460252765475e-80,True,ngược tốn hơn,True
E2->E3,E3->E2,N0,12,ridge,497,302,1.0302669852927953,3.4267780816194096,-0.8093594680666782,3.595510461540307e-82,2.7685430553860365e-80,True,ngược tốn hơn,True
E2->E3,E3->E2,N0,12,rf,497,302,1.1269907762400406,1.7041909081832207,-0.6212506829053792,3.636563298311351e-49,1.9637441810881297e-47,True,ngược tốn hơn,True
E2->E3,E3->E2,N0,12,xgb,497,302,1.1286514676481134,3.6006846726918935,-0.751928791290791,3.5202579171137488e-71,2.2881676461239366e-69,True,ngược tốn hơn,True
E2->E3,E3->E2,N0,12,svr,497,302,1.0703989958011584,2.818512144323389,-0.9210494756619185,7.556491098109891e-106,7.254231454185494e-104,True,ngược tốn hơn,True
E2->E3,E3->E2,N1,1,lr,497,302,1.0436672702871448,1.006796971095547,0.19876877156981632,2.410774297645544e-06,4.821548595291088e-05,True,xuôi tốn hơn,True
E2->E3,E3->E2,N1,1,ridge,497,302,1.0436493137303435,1.0068245250698764,0.19700987381241086,2.9566982127584666e-06,4.8863776601321516e-05,True,xuôi tốn hơn,True
E2->E3,E3->E2,N1,1,rf,497,302,1.0781303259283535,1.1000499301134463,-0.20547123802417155,1.090584640057727e-06,2.3992862081269994e-05,True,ngược tốn hơn,True
E2->E3,E3->E2,N1,1,xgb,497,302,1.0883303403573121,1.1201113630546906,-0.3394939171452557,8.002015759174208e-16,2.7206853581192307e-14,True,ngược tốn hơn,True
E2->E3,E3->E2,N1,1,svr,497,302,0.965075219550147,1.3655209520941671,-0.9662211680680107,2.74233357382376e-116,2.824603581038473e-114,True,ngược tốn hơn,True
E2->E3,E3->E2,N1,6,lr,497,302,1.012076804854878,1.1750443714792098,-0.7373912348261755,1.5893181003302394e-68,1.0012704032080509e-66,True,ngược tốn hơn,True
E2->E3,E3->E2,N1,6,ridge,497,302,1.0121756468279557,1.1749964015127388,-0.7376444095033778,1.430277727697924e-68,9.153777457266713e-67,True,ngược tốn hơn,True
E2->E3,E3->E2,N1,6,rf,497,302,1.0423294032313288,1.3808053179797966,-0.875891108238837,6.575223322103402e-96,5.786196523450993e-94,True,ngược tốn hơn,True
E2->E3,E3->E2,N1,6,xgb,497,302,1.0647655058488528,1.2349028724440827,-0.6943781896678082,5.6763539471648644e-61,3.34904882882727e-59,True,ngược tốn hơn,True
E2->E3,E3->E2,N1,6,svr,497,302,1.0813433114155888,1.1460764415407838,-0.37387237331272405,7.328937879320922e-19,2.638417636555532e-17,True,ngược tốn hơn,True
E2->E3,E3->E2,N1,12,lr,497,302,1.0212680718233416,1.3194454324572074,-0.7947952616360414,2.6246959967716648e-79,1.8897811176755985e-77,True,ngược tốn hơn,True
E2->E3,E3->E2,N1,12,ridge,497,302,1.021346940691801,1.3190660272300676,-0.7946087118738924,2.853771716979817e-79,2.0261779190556702e-77,True,ngược tốn hơn,True
E2->E3,E3->E2,N1,12,rf,497,302,1.1087746183103717,1.4404127559660762,-0.7563793356163471,5.291569948580378e-72,3.49243616606305e-70,True,ngược tốn hơn,True
E2->E3,E3->E2,N1,12,xgb,497,302,1.0851151984878757,1.292955630888887,-0.6685676975761856,1.1746613679569e-56,6.81303593415002e-55,True,ngược tốn hơn,True
E2->E3,E3->E2,N1,12,svr,497,302,1.1169745191235874,1.3250188202561697,-0.5519740962330273,3.509416116721436e-39,1.7547080583607178e-37,True,ngược tốn hơn,True
E2->E3,E3->E2,N2,1,lr,497,302,1.0821329535223008,1.671824053821,-0.7247058510000399,2.989222393488546e-66,1.8533178839628986e-64,True,ngược tốn hơn,True
E2->E3,E3->E2,N2,1,ridge,497,302,1.0821460352202485,1.6717801099920435,-0.7246392260849868,3.0718487585767195e-66,1.8738277427317988e-64,True,ngược tốn hơn,True
E2->E3,E3->E2,N2,1,rf,497,302,1.0538349289399533,0.990431353123423,0.3351099977347529,1.8626580167340016e-15,6.146771455222206e-14,True,xuôi tốn hơn,True
E2->E3,E3->E2,N2,1,xgb,497,302,1.0325733006316213,1.5862831637033343,-0.805521872959612,2.0665604687806053e-81,1.529254746897648e-79,True,ngược tốn hơn,True
E2->E3,E3->E2,N2,1,svr,497,302,0.9978966543016129,1.2634244573567521,-0.8892827161645369,8.36043198829077e-99,7.607993109344601e-97,True,ngược tốn hơn,True
E2->E3,E3->E2,N2,6,lr,497,302,0.9875846779367846,1.130213815424284,-0.9052726957773128,2.555077730979566e-102,2.3762222898109964e-100,True,ngược tốn hơn,True
E2->E3,E3->E2,N2,6,ridge,497,302,0.9875822047266788,1.1299090707550214,-0.9052193958452703,2.6255711532502925e-102,2.415525460990269e-100,True,ngược tốn hơn,True
E2->E3,E3->E2,N2,6,rf,497,302,1.0104915609764304,1.0516569240423088,-0.39932309086305917,2.7039367396480053e-21,1.0545353284627221e-19,True,ngược tốn hơn,True
E2->E3,E3->E2,N2,6,xgb,497,302,1.0079566177646484,1.1532661724761435,-0.5329326955108132,1.2166020682838891e-36,5.961350134591057e-35,True,ngược tốn hơn,True
E2->E3,E3->E2,N2,6,svr,497,302,1.0007562485715478,1.037460183102634,-0.4408570629072448,1.3330956470646935e-25,5.9989304117911204e-24,True,ngược tốn hơn,True
E2->E3,E3->E2,N2,12,lr,497,302,1.0068343007348202,1.098361137660901,-0.5679907258118246,2.190543304222115e-41,1.1390825181954999e-39,True,ngược tốn hơn,True
E2->E3,E3->E2,N2,12,ridge,497,302,1.0068408510348934,1.0983450097175789,-0.5676975761855904,2.4069334272601297e-41,1.2275360479026661e-39,True,ngược tốn hơn,True
E2->E3,E3->E2,N2,12,rf,497,302,1.0154467082520988,1.006924690599516,0.1317441070262635,0.001775594048226308,0.014672458783682053,True,xuôi tốn hơn,True
E2->E3,E3->E2,N2,12,xgb,497,302,1.0226499495679064,1.0849618249010868,-0.2513758044958493,2.467246382860332e-09,7.401739148580996e-08,True,ngược tốn hơn,True
E2->E3,E3->E2,N2,12,svr,497,302,1.0053024708142368,1.0148245553997546,-0.17223873039561877,4.386434363863957e-05,0.0005263721236636748,True,ngược tốn hơn,True
E1->E2,E2->E1,N0,1,lr,302,735,0.989645042279321,0.9739334790609067,-0.1266837860972203,0.0013338598894256412,0.014672458783682053,True,ngược tốn hơn,False
E1->E2,E2->E1,N0,1,ridge,302,735,0.9896088181029181,0.9741069031647264,-0.12577375320989326,0.0014448231738967492,0.014672458783682053,True,ngược tốn hơn,False
E1->E2,E2->E1,N0,1,rf,302,735,1.0102379965955293,1.0644778166425155,-0.20954182997702397,1.1128446399443124e-07,2.782111599860781e-06,True,ngược tốn hơn,True
E1->E2,E2->E1,N0,1,xgb,302,735,1.0213200669240852,1.080985073641164,-0.22302112898139392,1.6169236166713537e-08,4.689078488346926e-07,True,ngược tốn hơn,True
E1->E2,E2->E1,N0,1,svr,302,735,1.0041082192109851,0.966291242839201,0.16915799432355727,1.832326509945952e-05,0.00023820244629297374,True,xuôi tốn hơn,True
E1->E2,E2->E1,N0,6,lr,302,735,0.7966834092982554,1.1237864742622123,-0.8982294904716853,1.4132041141569209e-114,1.4414681964400593e-112,True,ngược tốn hơn,True
E1->E2,E2->E1,N0,6,ridge,302,735,0.7966834793161978,1.1237864644148075,-0.8982294904716853,1.4132041141569209e-114,1.4414681964400593e-112,True,ngược tốn hơn,True
E1->E2,E2->E1,N0,6,rf,302,735,1.019202638686298,1.0723362835400654,-0.18765598954813711,2.0049326181488483e-06,4.2103584981125816e-05,True,ngược tốn hơn,True
E1->E2,E2->E1,N0,6,xgb,302,735,0.9961011716639636,1.0222218191775816,-0.12516105780060371,0.0015242583022780226,0.014672458783682053,True,ngược tốn hơn,True
E1->E2,E2->E1,N0,6,svr,302,735,1.0288165782016918,1.0023769718340965,0.17978105149344503,5.276913035865889e-06,7.915369553798834e-05,True,xuôi tốn hơn,True
E1->E2,E2->E1,N0,12,lr,302,735,0.8127462087132717,1.2155708266684349,-0.8732080911834933,2.172754888914078e-108,2.1292997911357963e-106,True,ngược tốn hơn,True
E1->E2,E2->E1,N0,12,ridge,302,735,0.8127461969517764,1.2155707960428177,-0.8732080911834933,2.172754888914078e-108,2.1292997911357963e-106,True,ngược tốn hơn,True
E1->E2,E2->E1,N0,12,rf,302,735,1.0014180607656344,1.0806185705313298,-0.23896923007613646,1.425151657995387e-09,4.4179701397857e-08,True,ngược tốn hơn,True
E1->E2,E2->E1,N0,12,xgb,302,735,1.0020197685686678,1.000972506257871,-0.02203000405460198,0.576931543886757,1.0,False,không khác,False
E1->E2,E2->E1,N0,12,svr,302,735,1.0215992313717068,1.020817653796063,-0.06218858404288863,0.11524996500154466,0.691499790009268,False,không khác,False
E1->E2,E2->E1,N1,1,lr,302,735,0.9726291861793728,1.0262875637794138,-0.7572825156552687,5.365385416994667e-82,4.077692916915947e-80,True,ngược tốn hơn,True
E1->E2,E2->E1,N1,1,ridge,302,735,0.9725974105520018,1.0263786255151874,-0.7569040861377664,6.45120724244901e-82,4.838405431836758e-80,True,ngược tốn hơn,True
E1->E2,E2->E1,N1,1,rf,302,735,1.0276666210293621,1.0547418061256966,-0.2225525971978195,1.732346589284941e-08,4.813522508915961e-07,True,ngược tốn hơn,True
E1->E2,E2->E1,N1,1,xgb,302,735,1.0417007186279288,1.0369937377876548,-0.03289633734288422,0.4047883081124235,1.0,False,không khác,False
E1->E2,E2->E1,N1,1,svr,302,735,1.0018627811962073,1.0052594339705259,-0.03872595395774203,0.32671339629161567,1.0,False,không khác,True
E1->E2,E2->E1,N1,6,lr,302,735,0.9369984813330533,1.0809927672745134,-0.9254043339189981,1.7128467153847896e-121,1.9012598540771164e-119,True,ngược tốn hơn,True
E1->E2,E2->E1,N1,6,ridge,302,735,0.9369984924010869,1.0809927609874406,-0.9254043339189981,1.7128467153847896e-121,1.9012598540771164e-119,True,ngược tốn hơn,True
E1->E2,E2->E1,N1,6,rf,302,735,1.0082268672282093,1.071601706154887,-0.37432085416948235,2.5218775072392297e-21,1.0087510028956918e-19,True,ngược tốn hơn,True
E1->E2,E2->E1,N1,6,xgb,302,735,1.0099775607191523,1.0747713730101927,-0.3859620669459837,1.431393788676633e-22,5.868714533574196e-21,True,ngược tốn hơn,True
E1->E2,E2->E1,N1,6,svr,302,735,0.9997807760778148,1.0348415759025638,-0.21331711492544037,6.557797361499124e-08,1.7050273139897722e-06,True,ngược tốn hơn,True
E1->E2,E2->E1,N1,12,lr,302,735,0.945767141747963,1.0691378831221086,-0.9097896112087219,1.710196144260867e-117,1.7957059514739103e-115,True,ngược tốn hơn,True
E1->E2,E2->E1,N1,12,ridge,302,735,0.9457671373243883,1.069137891656132,-0.9097896112087219,1.710196144260867e-117,1.7957059514739103e-115,True,ngược tốn hơn,True
E1->E2,E2->E1,N1,12,rf,302,735,1.006631709909973,1.0628059830784464,-0.3566788304725864,1.6548184579703825e-19,6.288310140287454e-18,True,ngược tốn hơn,True
E1->E2,E2->E1,N1,12,xgb,302,735,0.9945629630448753,1.0668432106488286,-0.38998062801279454,5.2116050728501754e-23,2.1888741305970737e-21,True,ngược tốn hơn,True
E1->E2,E2->E1,N1,12,svr,302,735,1.0244119305469637,1.0170645705640373,0.07994774068567834,0.042883747546674185,0.3001862328267193,False,không khác,True
E1->E2,E2->E1,N2,1,lr,302,735,1.0818684775093448,0.9517448301663436,0.9181961526332387,1.2255478501320949e-119,1.3113361996413416e-117,True,xuôi tốn hơn,True
E1->E2,E2->E1,N2,1,ridge,302,735,1.081633089409175,0.9518938638206627,0.9165022300310852,3.32718171589067e-119,3.52681261884411e-117,True,xuôi tốn hơn,True
E1->E2,E2->E1,N2,1,rf,302,735,0.9971256792290759,1.0151016680324543,-0.1778979141325404,6.613289604764872e-06,9.258605446670821e-05,True,ngược tốn hơn,True
E1->E2,E2->E1,N2,1,xgb,302,735,1.0154078594130365,1.0096049403066247,0.016912195341712843,0.6684719701174195,1.0,False,không khác,True
E1->E2,E2->E1,N2,1,svr,302,735,1.0328430871708263,0.9697433440196461,0.6191647519935126,1.9960828209016785e-55,1.11780637970494e-53,True,xuôi tốn hơn,True
E1->E2,E2->E1,N2,6,lr,302,735,1.0169180448491293,1.0152262292444303,-0.2014506464837591,3.355069856550282e-07,8.052167655720677e-06,True,ngược tốn hơn,False
E1->E2,E2->E1,N2,6,ridge,302,735,1.016918062961568,1.0152260829991264,-0.2014506464837591,3.355069856550282e-07,8.052167655720677e-06,True,ngược tốn hơn,False
E1->E2,E2->E1,N2,6,rf,302,735,0.959693676434777,1.0452811113473828,-0.7905933234220841,3.374745515441691e-89,2.699796412353353e-87,True,ngược tốn hơn,True
E1->E2,E2->E1,N2,6,xgb,302,735,0.9838425496914688,1.0364343684866084,-0.5940442402126414,3.660677879808375e-51,2.0133728338946063e-49,True,ngược tốn hơn,True
E1->E2,E2->E1,N2,6,svr,302,735,0.9880607673508729,1.0311711703027575,-0.7166644141100149,1.2402424714109915e-73,8.309624558453643e-72,True,ngược tốn hơn,True
E1->E2,E2->E1,N2,12,lr,302,735,0.9878426562518916,1.0256193375190208,-0.8049376041807451,2.1488196822525826e-92,1.8180284252439864e-90,True,ngược tốn hơn,True
E1->E2,E2->E1,N2,12,ridge,302,735,0.987842661495528,1.0256193421366888,-0.8049466144073524,2.1388569708752782e-92,1.8180284252439864e-90,True,ngược tốn hơn,True
E1->E2,E2->E1,N2,12,rf,302,735,0.9966250793326541,1.009689838769004,-0.4454926341397486,1.5825288761009584e-29,7.437885717674504e-28,True,ngược tốn hơn,True
E1->E2,E2->E1,N2,12,xgb,302,735,0.9919188953927611,1.0114685545236608,-0.4141190250934811,9.716206099781791e-26,4.4694548058996235e-24,True,ngược tốn hơn,True
E1->E2,E2->E1,N2,12,svr,302,735,0.9771257473686072,1.0108735070061043,-0.745533180159481,1.5706701008563262e-79,1.1465891736251182e-77,True,ngược tốn hơn,True
