env,series_id,log_muc_tai,log_cv,acf_lag1,acf_lag288,pc1,pc2,cum
E3,E3_m_3704,1.6144204574888212,-0.5796991529327675,0.8201216739313941,0.37398674963618767,0.979813303277992,-0.7654328677250586,1
E3,E3_m_3705,1.650277269746661,-0.628641414138094,0.8591025149750968,0.5218048276345808,1.1501684554075893,-1.2601751020100886,1
E3,E3_m_3708,1.6039682123207308,-0.5742586796852505,0.8449949251011596,0.4214851365004628,1.0537454352757512,-0.8805082803725598,1
E3,E3_m_3712,1.6349297290194442,-0.6043232775744574,0.8555813070663894,0.5000995107426043,1.1305034798872657,-1.1569432837793603,1
E3,E3_m_3719,1.5238842366013465,-0.49287189332043324,0.8241600842370819,0.4212280742286795,0.9784108685323495,-0.732121143467054,1
E3,E3_m_3723,1.623589417489733,-0.5411485336569234,0.8631708743448079,0.4524807985730725,1.1485200294702815,-0.9187983666420029,1
E3,E3_m_3728,1.6047746220404893,-0.5217718342795262,0.8570564032199387,0.4710393447226336,1.1379920307710691,-0.9365250094620386,1
E3,E3_m_3731,1.5901603592036722,-0.49832732546206876,0.797512182919527,0.35646604522948877,0.9442392768761532,-0.5884332303304254,1
E3,E3_m_3733,1.678564520291477,-0.678212813344335,0.8685670396272948,0.5133610146797907,1.1649357460278822,-1.3199524785265357,1
E3,E3_m_3736,1.6137666397738542,-0.5791717036365824,0.8467297196723189,0.524256572734657,1.11790434695601,-1.1815536803331175,1
E3,E3_m_3737,1.656252608357347,-0.6501558672035467,0.849209501372789,0.5171278302518311,1.1186966093613924,-1.285051976573565,1
E3,E3_m_3743,1.535255757499211,-0.437642717501066,0.8179080528002566,0.422031011114742,1.007633905867523,-0.6550687124993498,1
E3,E3_m_3744,1.5297425216328946,-0.4819705750793688,0.850091406379894,0.46054253091995845,1.0690226831528578,-0.8210857263948654,1
E3,E3_m_3745,1.5319883566830335,-0.42002557926589507,0.8107124439597709,0.35238096999153773,0.9621403710417988,-0.43193861759718694,1
E3,E3_m_3749,1.700953890641496,-0.7362350655130907,0.8607839025714601,0.49064230072011733,1.12306745496951,-1.3552686482069478,1
E3,E3_m_3750,1.6573427151540612,-0.6546665138166108,0.8447260551587789,0.522342772638832,1.1097892142925558,-1.30841480034083,1
E3,E3_m_3751,1.5644906338743587,-0.5030325817297614,0.8536877838639496,0.4610809172016448,1.0980024779557254,-0.8662733708187446,1
E3,E3_m_3759,1.602981405421409,-0.5449057626638314,0.8641981937189495,0.4285027584039579,1.1165870368519548,-0.8492551041390416,1
E3,E3_m_376,1.6109919871218137,-0.5948070126967373,0.830689189038606,0.5171477775131198,1.066513042054691,-1.1891764331820174,1
E3,E3_m_3763,1.573853650554599,-0.537209067922669,0.8627623926619203,0.4707129266126055,1.1124085038299742,-0.946869900835376,1
E3,E3_m_3766,1.5507597327118205,-0.49351453352957086,0.8569303929958412,0.48273828905468985,1.109161987976196,-0.9070618661388036,1
E3,E3_m_3779,1.5247287733589583,-0.49602354446013985,0.8334380843879746,0.4186599962929697,0.9968361440257837,-0.7273565136886437,1
E3,E3_m_3781,1.6467276610641655,-0.5768230432788836,0.8307483497066567,0.46565001743808015,1.08389732677865,-1.0284495888757177,1
E3,E3_m_3805,1.6447615571996461,-0.5674424115862973,0.814383532968833,0.35949366313362696,0.9951639542815837,-0.7179020934072587,1
E3,E3_m_3807,1.616134925447174,-0.5536562026525451,0.831568407558501,0.49153528989879997,1.0838182416028816,-1.0549111579097286,1
E3,E3_m_381,1.494282894881926,-0.40437098519422054,0.8559648601073925,0.5121080363519925,1.1207311321046654,-0.8330878725001568,1
E3,E3_m_3810,1.6269188575008204,-0.5612498445928262,0.8534055376960789,0.4231459904609875,1.1027312064072474,-0.870824831094322,1
E3,E3_m_382,1.543909200790746,-0.4298559897323164,0.8126811456233863,0.2938518990536827,0.9414501213562113,-0.2852691025974317,1
E3,E3_m_384,1.6739095196156757,-0.6319181436287047,0.8583166282062351,0.47781690959922474,1.1458030443467744,-1.1494245640711842,1
E3,E3_m_3877,1.5654870457364713,-0.5147847248840796,0.8300560613291577,0.4521021034035515,1.0344320504839704,-0.866129233817797,1
E3,E3_m_3894,1.600130243998871,-0.5703737510818041,0.8282887476689743,0.38551755992329945,0.9960665043279348,-0.7762832483961761,1
E3,E3_m_3902,1.6323472157737289,-0.6260031694941016,0.8480557947005886,0.48096686228329216,1.088575091334585,-1.1375188156697855,1
E3,E3_m_3903,1.641283304596223,-0.5699941862702783,0.8260427081147136,0.43375338918503376,1.055447964517534,-0.9271895285039778,1
E3,E3_m_3905,1.4482996618454897,-0.35734251348668017,0.8781608089877255,0.4974452461364155,1.1466288494377028,-0.6966030013649016,1
E3,E3_m_3947,1.5449666182369586,-0.5233459223667206,0.8249575233145048,0.40343423833357445,0.9731198892057968,-0.7359820898073219,1
E3,E3_m_3950,1.5571595702635892,-0.472747284805061,0.8602574962736466,0.4355343352898462,1.1099952879123693,-0.7429164121481968,1
E3,E3_m_3956,1.5632209482485047,-0.5269878028049163,0.8152763440855972,0.43280035775410514,0.9819518380496829,-0.8338121404296205,1
E3,E3_m_3968,1.6123387407862975,-0.5919741451626481,0.8540903352086214,0.48770713994326215,1.1064712468596587,-1.095351713540586,1
E3,E3_m_3973,1.509470861396002,-0.45829488309126737,0.8517034259584146,0.5136578098494423,1.0950449842899435,-0.927145851743365,1
E3,E3_m_3976,1.5284476129174174,-0.44065638558518044,0.823602031789446,0.4176655741599699,1.0099242931627366,-0.6433431909663353,1
E3,E3_m_398,1.644794370709466,-0.6480938619420759,0.8540755026265862,0.5115370389703477,1.1170375825086787,-1.2606398501185736,1
E3,E3_m_3980,1.6103353673952692,-0.5678135377533092,0.8604738424796907,0.4476906136826365,1.1119465980749887,-0.9424590335284434,1
E3,E3_m_3984,1.628130118031603,-0.5939297314190021,0.8608766006218093,0.5158165309747154,1.1502158781278378,-1.181442240930261,1
E3,E3_m_3986,1.6057991786484647,-0.5504690785261027,0.8480684438902962,0.48488033582076934,1.1094009421857371,-1.0228169029579954,1
E3,E3_m_3992,1.6113614603342479,-0.5601974793521903,0.8219771157815503,0.4035125591142452,1.0078751386154008,-0.8172332598284959,1
E3,E3_m_3995,1.5331112491547143,-0.4618064969925642,0.8465441938730814,0.49893356418888285,1.0960804248762726,-0.900738182581975,1
E3,E3_m_40,1.53758703130072,-0.4900882061300639,0.8480412498478984,0.5253494293661527,1.1010924823472379,-1.0201466162109614,1
E3,E3_m_4007,1.6420615162483565,-0.6153065396878988,0.8531264028039043,0.45280501873694506,1.1005838037531581,-1.0433908301809356,1
E3,E3_m_4009,1.6141916372102718,-0.5683978512195507,0.858968859051128,0.5147078384634417,1.1469989222913506,-1.134597221828128,1
E3,E3_m_418,1.701884349096294,-0.7602220385592174,0.8368413789386258,0.30160532565493825,0.9572790095610068,-0.8650474822140944,1
E3,E3_m_421,1.5878733937917,-0.5354710347783195,0.8567998367451477,0.4978535859986599,1.1275304472414711,-1.0275602338645882,1
E3,E3_m_422,1.599622297277989,-0.5461098989927723,0.8492923645387133,0.46087456505739866,1.0962545798119379,-0.9457116594217511,1
E3,E3_m_426,1.6722765312056238,-0.6609380503000873,0.8642806354943677,0.46485350240012957,1.1339887110313012,-1.1552193688473618,1
E3,E3_m_478,1.6930733004366145,-0.6987889991243305,0.8634139390869626,0.4891952058436381,1.142493694669066,-1.2899373081885583,1
E3,E3_m_479,1.66137145910362,-0.6620791893091842,0.8459208425950233,0.4613981683666426,1.0800378213710782,-1.148633481504129,1
E3,E3_m_48,1.5786030166692189,-0.5076660728747167,0.852028344775623,0.4560361913484006,1.1022947585957372,-0.8645989332953551,1
E3,E3_m_514,1.5415980415264707,-0.49827342235853705,0.7772518524225617,0.3804246673666404,0.8654728039454591,-0.6447853126929035,1
E3,E3_m_518,1.5244266481129984,-0.4815720493043207,0.8563333058339283,0.5485233873004559,1.1243259180290497,-1.0655197680855415,1
E3,E3_m_531,1.6165644102946295,-0.5531177200521094,0.867734178301178,0.45216414725914555,1.1449924497611705,-0.9325681409956345,1
E3,E3_m_537,1.5858472913839479,-0.6022562178885877,0.829270132143354,0.47318208619411894,1.0121869423205236,-1.0679247095560072,1
E3,E3_m_539,1.5316625700772686,-0.4456208748482611,0.8406646740482945,0.4370653240863896,1.0585044707475986,-0.7020755423894757,1
E3,E3_m_543,0.5102425223993075,-0.9195263670054853,0.9206486362758631,-0.012799944378526022,-0.23904588083522435,0.22185841144486657,0
E3,E3_m_551,1.6415413982019749,-0.6109248958479917,0.7871105322015357,0.4489441512928582,0.9525990555157691,-1.0444653877979144,1
E3,E3_m_552,1.6243092780050885,-0.5602569711049018,0.8506367576772655,0.4951077016061318,1.132341725595307,-1.0725950733626213,1
E3,E3_m_553,1.5752930507502725,-0.5166124950021341,0.8558995810023784,0.4352883227559471,1.0917774219378618,-0.8174604579122294,1
E3,E3_m_555,1.6084228914745273,-0.5662899283162773,0.8610169151890792,0.39104317268790245,1.0825552972011265,-0.7791473625710031,1
E3,E3_m_566,1.5339871064514277,-0.5028474320631162,0.8250567015458865,0.421624371756017,0.9843918247334746,-0.7519162012432365,1
E3,E3_m_576,1.6286067104758977,-0.6358782509606726,0.8398986678628242,0.4272589733598421,1.0328707729899862,-1.0019348024749826,1
E3,E3_m_582,1.6101784613643624,-0.5683654747970471,0.8522501929773556,0.49477824002360155,1.1177147913917163,-1.0787220067950176,1
E3,E3_m_585,1.5046755021444298,-0.43071584026910603,0.8415981976178667,0.3710453839294908,1.0091322511629062,-0.4827041773728166,1
E3,E3_m_586,1.5137683140130762,-0.4815581208028395,0.8225719369312848,0.4300874474653239,0.9764942822204212,-0.7366217355453625,1
E3,E3_m_589,1.5645074221442061,-0.5153143116347537,0.8082472966942272,0.46568288993766993,0.9914175813403946,-0.9112433728240036,1
E3,E3_m_60,1.6041185628330377,-0.5711760414098508,0.8596297833821757,0.5023516154887073,1.1308663000452537,-1.1002130821940288,1
E3,E3_m_602,1.6217216814726536,-0.5939249185497787,0.8350653691388011,0.45662094503196493,1.0552667361565913,-1.019239890875698,1
E3,E3_m_605,0.6663495499670857,-0.8554163246824407,0.9602007736618672,0.6440295134268205,0.3786881225669835,-1.5797327555782423,1
E3,E3_m_610,1.5968310952770726,-0.5548845474369751,0.8423302964750472,0.36257246296567835,1.0213977961014507,-0.6823617844921416,1
E3,E3_m_618,-1.9825428193280292,0.6126373936159781,0.04085889930895888,0.420287968337414,-3.452630372008717,1.984529418615608,0
E3,E3_m_62,1.6202245852502293,-0.5975959656672072,0.8474853546184669,0.46211208343661475,1.0824437511113116,-1.0363327357082117,1
E3,E3_m_621,1.6622843010009234,-0.6571590665790281,0.8375214353456086,0.4471792164724293,1.0574743426608229,-1.1035849492321486,1
E3,E3_m_622,1.6684167179143838,-0.6889142927972646,0.8566578608116482,0.5222989819591032,1.1271077046464542,-1.3615525042028673,1
E3,E3_m_629,1.7045231785719892,-0.7709615463444175,0.8434689420436909,0.5219349275543205,1.0838577516862227,-1.5034692784764683,1
E3,E3_m_631,1.6055459526488545,-0.5128816073948118,0.863332709453627,0.5536252848206772,1.201232409568507,-1.1547546910799162,1
E3,E3_m_640,1.616120566217605,-0.6038286417889118,0.8339522685300117,0.4689025356703316,1.0481597773893312,-1.0675685097622998,1
E3,E3_m_641,1.5227354620143525,-0.4300856064370146,0.8639261213305687,0.3795462121395119,1.0810940527617132,-0.5057223194216506,1
E3,E3_m_650,1.522334755605733,-0.45123809516708213,0.8254194271791504,0.39503378792350197,0.9902146039376463,-0.5930012149130306,1
E3,E3_m_660,1.577764791817859,-0.540995930165856,0.8485683566705161,0.47206177516216086,1.082791325539159,-0.9619654557280752,1
E3,E3_m_667,1.6709188360629261,-0.6540180814997906,0.880211666672744,0.5407372248480611,1.2122063057962547,-1.3540219393926123,1
E3,E3_m_685,1.6740323701878312,-0.682519575504148,0.8664703740965347,0.4517560675836832,1.1211654713609502,-1.151446614833611,1
E3,E3_m_704,1.7026102986532967,-0.7365057497735961,0.8689436857985481,0.49301597250406864,1.1440156719458858,-1.3606399739338735,1
E3,E3_m_720,1.703023255286857,-0.6831535350476438,0.8394719825165687,0.4319635865855638,1.0773105391873459,-1.1144214797325716,1
E3,E3_m_747,1.5490318135391803,-0.5100219819330635,0.8355806697819654,0.5071884046267833,1.0628883044474797,-1.0071319438821102,1
