series_id,env,mean,std,n_diem,cv,cv_chan,ti_le_cham_chan
E1_1,E1a,5.666916769211691,20.759280267026956,2304,3.663240720211728,4.079985293091944,0.8978563541427882
E1_1000,E1a,3.354231770833333,5.534198847649399,2304,1.6499154577724573,5.36778221671923,0.30737377023855483
E1_1007,E1a,17.538899739583332,3.2607512945337165,2304,0.18591538482739406,2.1683200710056636,0.08574167038963339
E1_1025,E1a,6.530580357142857,12.742501208192483,2304,1.9512050248727595,3.7831963692665345,0.5157556823440937
E1_1063,E1a,3.0635354662698413,5.289774991895784,2304,1.726689653224942,5.625124405976742,0.30696026053936154
E1_109,E1a,1.042958416005291,0.055488006626127004,2304,0.05320251102498943,9.74069298492689,0.005461881521911939
E1_110,E1a,11.23904079861111,27.98288031434794,2304,2.489792573562504,2.810259143654491,0.8859654737480016
E1_113,E1a,1.3664862781646387,2.564920782958823,2031,1.8770190553276767,8.495904360528,0.22093222518467998
E1_115,E1a,1.7577778811177247,0.9646843416443648,2304,0.5488090116545029,7.475962098462993,0.07340981728188994
E1_116,E1a,1.3600467096560847,0.13507637470149858,2304,0.09931745265988355,8.516271863857607,0.011662081042924318
E1_1160,E1a,1.3761946097883597,3.7781651978766666,2304,2.745371309409283,8.46546759510456,0.3243023824220751
E1_118,E1a,8.154334127515279,3.4152832223547125,2304,0.41883042428080997,3.356101462867003,0.12479671097995274
E1_1188,E1a,1.3791294642857144,4.3181985847829445,2304,3.1311045819903844,8.45632950992618,0.3702675703820484
E1_119,E1a,8.714280690690604,4.334404021126904,2304,0.4973909121102001,3.236574802378614,0.15367817599786635
E1_120,E1a,8.791847163795406,4.647885783659395,2304,0.5286586194081336,3.2208964692606115,0.16413399947918614
E1_121,E1a,3.0150767418345543,0.6777886415025178,2304,0.2247997976628981,5.671565185364871,0.039636289157529266
E1_1221,E1a,1.030181151795735,0.26508304593901716,2304,0.2573169247728364,9.80154612034325,0.0262526872407172
E1_1225,E1a,1.1103753306878308,0.33085601191916525,2304,0.29796772566463076,9.437141394856653,0.031573938886517744
E1_1226,E1a,9.810289752294146,3.2148766770126747,2304,0.32770455900763507,3.0320585156816082,0.10807989269097827
E1_1227,E1a,9.555288421792328,0.8440176818757372,2304,0.08832990116246235,3.076590458374873,0.02871032149307265
E1_1228,E1a,8.88882068452381,0.7702650480986345,2304,0.08665548281784234,3.2015755998901385,0.027066511507901268
E1_1229,E1a,3.77990554728836,6.261841760749145,2304,1.6566132889858278,5.04536297170479,0.3283437283454892
E1_1230,E1a,5.542396706784728,2.8049382606783073,2304,0.5060876023624654,4.128284861046689,0.12259028129036413
E1_1233,E1a,2.4280671296296297,3.306104135322475,2304,1.3616197406481008,6.339165778034093,0.21479478346603004
E1_125,E1a,8.875554011418268,4.766947774794179,2304,0.5370873489881952,3.2042007288403447,0.16761975744964527
E1_126,E1a,1.693925602558008,0.1403129661945978,2304,0.0828330157963905,7.618035829644112,0.010873277265783111
E1_127,E1a,1.7351279489463083,0.10559271725390428,2304,0.06085586790186141,7.525465928676391,0.00808665782007799
E1_131,E1a,1.977055560722553,0.38626219026813746,2304,0.19537245080101365,7.041325723415317,0.027746543545247387
E1_132,E1a,1.5467515828355674,0.13058602604174907,2304,0.08442598507147056,7.978196717644606,0.010582088667324257
E1_133,E1a,3.603512976913856,0.07079680987601598,2304,0.01964660883132111,5.172107684465217,0.003798569177190772
E1_134,E1a,2.958602275545635,2.0643791682104258,2304,0.697754877454661,5.727106089919489,0.12183376150178318
E1_137,E1a,1.1712716238839287,0.11807685145945912,2304,0.1008108188158073,9.185711321122309,0.010974742759877004
E1_139,E1a,1.341363157061399,0.15385231233534577,2304,0.11469847783235587,8.576189497676003,0.013374060573572582
E1_142,E1a,9.721092113784172,13.955522864219244,2304,1.4355920817199948,3.0474431960757267,0.47108083378507093
E1_145,E1a,7.236178927951389,2.7347600919508626,2304,0.37792875482766586,3.580425703633967,0.105554139677884
E1_146,E1a,2.2461965732473548,0.3141809350044879,2304,0.13987241310330759,6.596946344823964,0.021202599777555113
E1_148,E1a,1.0788432126322751,0.1769775581467196,2304,0.16404381663106646,9.575587439182579,0.017131462447913283
E1_150,E1a,1.5699873549482926,4.097567621214617,2304,2.6099367031841925,7.918003569379661,0.3296205514831144
E1_156,E1a,4.8888341819494165,4.088655529771286,2304,0.8363252623432075,4.41075666350024,0.1896103834663882
E1_157,E1a,3.1744448696835446,3.1991821339814615,2053,1.007792626841361,5.5228227256447004,0.18247781558545637
E1_164,E1a,1.5846498842592593,0.2584588691251766,2304,0.16310156059866346,7.880699347725274,0.02069633079527922
E1_165,E1a,1.915017361111111,0.242417066930667,2304,0.1265873990771626,7.156734432711353,0.017687871510023954
E1_167,E1a,2.062124272573491,0.3290454153699501,2304,0.15956623940966844,6.891566049989571,0.02315384315440319
E1_176,E1a,1.130059523809524,0.3197820096288748,2304,0.28297802274243333,9.35365778074965,0.030253193924286808
E1_177,E1a,1.064258845899471,0.2167077026148988,2304,0.2036231161712785,9.641685727116935,0.021119036850433214
E1_186,E1a,61.9684249488937,44.32318913612617,2304,0.715254408558555,0.7834060605222358,0.9130059679162433
E1_187,E1a,63.398278012014984,42.23567559308633,2304,0.6661959428153867,0.7598222868675621,0.8767786288052188
E1_188,E1a,64.60780348124098,44.19593428362168,2304,0.6840649565876987,0.7401355595721555,0.9242427927434413
E1_189,E1a,63.31918955881358,43.49834320293003,2304,0.6869693612001604,0.7611176400943499,0.9025797393356986
