xuoi,nguoc,mode,h,model,n_xuoi,n_nguoc,L_p50_xuoi,L_p50_nguoc,rank_biserial,p,p_holm,co_y_nghia,ket_luan,huong_khop_trung_vi
E1a->E1g,E1g->E1a,N1,1,ridge,73,368,1.3344031503179237,1.0015256108618367,0.7098719475878499,9.245853739645536e-22,2.6812975844972054e-20,True,xuôi tốn hơn,True
E1a->E1g,E1g->E1a,N1,1,rf,73,368,1.104199921031005,1.1097349847227544,0.01019952352590825,0.8908545588296708,1.0,False,không khác,False
E1a->E1g,E1g->E1a,N1,1,xgb,73,368,0.9856363399986569,1.182645160741024,-0.7013103037522335,2.8148288109697055e-21,7.318554908521235e-20,True,ngược tốn hơn,True
E1a->E1g,E1g->E1a,N1,1,svr,73,368,1.0423907163049781,1.05802876241451,-0.05702799285288862,0.44156424398534766,1.0,False,không khác,True
E1a->E1g,E1g->E1a,N1,6,lr,73,368,1.0153418453683174,0.9989140121790112,0.21649791542584862,0.003467885087252176,0.04161462104702611,True,xuôi tốn hơn,True
E1a->E1g,E1g->E1a,N1,6,ridge,73,368,1.0153417895811818,0.9989140054112431,0.21649791542584862,0.003467885087252176,0.04161462104702611,True,xuôi tốn hơn,True
E1a->E1g,E1g->E1a,N1,6,rf,73,368,0.993802042486316,1.2047319191202093,-0.768314472900536,3.2506964697948572e-25,1.1052367997302514e-23,True,ngược tốn hơn,True
E1a->E1g,E1g->E1a,N1,6,xgb,73,368,0.963946773348245,1.276763175961826,-0.8525908278737344,1.1458248835763259e-30,4.6978820226629365e-29,True,ngược tốn hơn,True
E1a->E1g,E1g->E1a,N1,6,svr,73,368,0.9842751428771565,1.068787567206015,-0.43642048838594405,3.802921586876158e-09,6.845258856377085e-08,True,ngược tốn hơn,True
E1a->E1g,E1g->E1a,N1,12,lr,73,368,1.0158745051457168,0.9906163375742325,0.46307325789160214,4.040857191891196e-10,8.081714383782392e-09,True,xuôi tốn hơn,True
E1a->E1g,E1g->E1a,N1,12,ridge,73,368,1.0158744720529567,0.9906164219461349,0.46307325789160214,4.040857191891196e-10,8.081714383782392e-09,True,xuôi tốn hơn,True
E1a->E1g,E1g->E1a,N1,12,rf,73,368,0.9900581795787482,1.147513983313825,-0.6981834425253126,4.213125631062701e-21,1.0532814077656752e-19,True,ngược tốn hơn,True
E1a->E1g,E1g->E1a,N1,12,xgb,73,368,0.9368753584794177,1.230958515271496,-0.8572811197141156,5.4859507545702175e-31,2.3040993169194914e-29,True,ngược tốn hơn,True
E1a->E1g,E1g->E1a,N1,12,svr,73,368,0.9718058892136305,1.1006207491646713,-0.6713073257891602,1.2545813644670664e-19,2.8855371382742525e-18,True,ngược tốn hơn,True
E1a->E1g,E1g->E1a,N2,1,lr,73,368,0.9772424783555734,1.0217258659078332,-0.7142644431209053,5.195800462164585e-22,1.6106981432710215e-20,True,ngược tốn hơn,True
E1a->E1g,E1g->E1a,N2,1,ridge,73,368,0.9777530888552907,1.0208057917211604,-0.6893240023823705,1.3082910981964049e-20,3.139898635671372e-19,True,ngược tốn hơn,True
E1a->E1g,E1g->E1a,N2,1,rf,73,368,0.9320485271788888,1.0318886131528944,-0.8236301369863014,9.905041024592896e-29,3.7639155893453004e-27,True,ngược tốn hơn,True
E1a->E1g,E1g->E1a,N2,1,xgb,73,368,0.973348114927368,1.1356789986337796,-0.7083085169743895,1.134128703240897e-21,3.1755603690745116e-20,True,ngược tốn hơn,True
E1a->E1g,E1g->E1a,N2,1,svr,73,368,0.9947357681510494,1.0420237091357674,-0.23786480047647407,0.001320807588907985,0.017170498655803806,True,ngược tốn hơn,True
E1a->E1g,E1g->E1a,N2,6,lr,73,368,0.997682416163955,1.0002465750032543,-0.17919892793329362,0.015552707776758478,0.15254367034261912,False,không khác,True
E1a->E1g,E1g->E1a,N2,6,ridge,73,368,0.9976824438866579,1.0002465393029385,-0.17919892793329362,0.015552707776758478,0.15254367034261912,False,không khác,True
E1a->E1g,E1g->E1a,N2,6,rf,73,368,0.9844911179957457,1.0277780761360087,-0.8423168552709946,5.671955801997821e-30,2.2120627627791503e-28,True,ngược tốn hơn,True
E1a->E1g,E1g->E1a,N2,6,xgb,73,368,0.9801453084535943,1.0367076576200427,-0.6314026206075045,1.5225931644328722e-17,3.3497049617523187e-16,True,ngược tốn hơn,True
E1a->E1g,E1g->E1a,N2,6,svr,73,368,0.9721395762349907,1.041476186753738,-0.9061197141155449,2.0219906285085095e-34,8.896758765437442e-33,True,ngược tốn hơn,True
E1a->E1g,E1g->E1a,N2,12,lr,73,368,0.9992828677199798,1.0012858045260637,-0.13229600952948184,0.0741139298134904,0.370569649067452,False,không khác,True
E1a->E1g,E1g->E1a,N2,12,ridge,73,368,0.9992828949818434,1.0012857992988278,-0.13229600952948184,0.0741139298134904,0.370569649067452,False,không khác,True
E1a->E1g,E1g->E1a,N2,12,rf,73,368,0.994288746970169,1.0206748879960807,-0.77829064919595,7.863176014609125e-26,2.830743365259285e-24,True,ngược tốn hơn,True
E1a->E1g,E1g->E1a,N2,12,xgb,73,368,0.9996981042995672,1.008445301694313,-0.2429273377010125,0.001038880169878603,0.014544322378300441,True,ngược tốn hơn,True
E1a->E1g,E1g->E1a,N2,12,svr,73,368,0.9966513508474683,0.9955384142332717,0.049880881477069705,0.5009179836479205,1.0,False,không khác,True
