nguon,dich,mode,lich,h,model,metric,p25,p50,p75,iqr,n_chuoi,n_loai,n_dong_test
E1,E3,N0,co,6,lr,rmse,7.15281734013968,7.6678925167682115,9.0578090375812,1.9049916974415195,497,1,169209
E1,E3,N0,co,6,lr,smape,12.299430911125537,14.12485872661339,16.548884860207536,4.249453949082001,497,1,169209
E1,E3,N0,co,6,lr,mase,1.2037753275479697,1.3149721053628918,1.493897454827342,0.2901221272793726,497,1,169209
E1,E3,N0,co,6,lr,r2,0.37085620514864,0.4522647957928492,0.5792717207760294,0.2084155156273893,497,1,169209
E1,E2,N0,co,6,ridge,mae,0.3743379481071037,0.7085551807906604,3.889573541031503,3.515235592924399,302,0,102982
E1,E2,N0,co,6,ridge,rmse,0.4678254726541604,1.3168626410444009,9.046080112378522,8.578254639724362,302,0,102982
E1,E2,N0,co,6,ridge,smape,17.7220066656802,27.768108821315444,52.3395631848724,34.617556519192206,302,0,102982
E1,E2,N0,co,6,ridge,mase,1.7385469774011364,3.174616093788938,4.155067517758829,2.416520540357693,302,0,102982
E1,E2,N0,co,6,ridge,r2,-1.8551886151977457,-0.5756258765697186,-0.0646182594943466,1.790570355703399,302,0,102982
E1,E3,N0,co,6,ridge,mae,5.2362183310135455,5.673031999995898,6.372131631644525,1.1359133006309792,497,1,169209
E1,E3,N0,co,6,ridge,rmse,7.1528173246675895,7.6678924580362064,9.05780907895087,1.90499175428328,497,1,169209
E1,E3,N0,co,6,ridge,smape,12.299431028122244,14.12485853092912,16.548884387883177,4.249453359760935,497,1,169209
E1,E3,N0,co,6,ridge,mase,1.2037753167104974,1.3149721049917478,1.49389745515654,0.2901221384460426,497,1,169209
E1,E3,N0,co,6,ridge,r2,0.3708561902717483,0.4522647942262175,0.5792717139025498,0.2084155236308015,497,1,169209
E1,E2,N0,co,6,ma6,mae,0.1502286691802824,0.4466136014523111,3.516106921752083,3.3658782525718003,302,0,102982
E1,E2,N0,co,6,ma6,rmse,0.2960420181378536,1.1030950260519925,9.174840444790604,8.87879842665275,302,0,102982
E1,E2,N0,co,6,ma6,smape,5.942399536947526,14.136673558714117,32.393437994689435,26.45103845774191,302,0,102982
E1,E2,N0,co,6,ma6,mase,0.7835085387753631,1.2940617002637738,2.840736542625937,2.057228003850573,302,0,102982
E1,E2,N0,co,6,ma6,r2,-0.2241353708845661,-0.0815948382898481,0.0950688743062816,0.3192042451908476,302,0,102982
E1,E2,N0,co,6,naive,mae,0.1703550481776288,0.4807987711213518,3.186587068845133,3.0162320206675046,302,0,102982
E1,E2,N0,co,6,naive,rmse,0.3675436949653333,1.3919800593738558,9.145744634868167,8.778200939902835,302,0,102982
E1,E2,N0,co,6,naive,smape,6.234226986774637,14.040678358325197,28.015010377143867,21.78078339036923,302,0,102982
E1,E2,N0,co,6,naive,mase,0.9502681275515148,1.3738582862275623,2.7237365917698964,1.7734684642183816,302,0,102982
E1,E2,N0,co,6,naive,r2,-1.0212537378616848,-0.7373032450367851,-0.0334340520905988,0.987819685771086,302,0,102982
E1,E2,N0,co,6,seasonal,mae,0.2320817623236978,0.7206605222734255,4.266275659824046,4.034193897500349,302,0,102982
E1,E2,N0,co,6,seasonal,rmse,0.4410830413901536,1.525229579180075,10.2744859620524,9.833402920662245,302,0,102982
E1,E2,N0,co,6,seasonal,smape,9.544368978193638,20.04752737341606,46.86031143323049,37.31594245503685,302,0,102982
E1,E2,N0,co,6,seasonal,mase,1.075772205841881,2.044025063269125,4.340616370864421,3.26484416502254,302,0,102982
E1,E2,N0,co,6,seasonal,r2,-1.6419523214204783,-1.0069625022384356,-0.4791392648780159,1.1628130565424626,302,0,102982
E1,E3,N0,co,6,ma6,mae,5.4812972212261855,5.908679851405509,6.384683759036873,0.9033865378106878,497,1,169209
E1,E3,N0,co,6,ma6,rmse,7.26243755726358,7.851596735704417,9.204468858349063,1.9420313010854828,497,1,169209
E1,E3,N0,co,6,ma6,smape,12.49783881924162,14.517608269728196,16.83996098122448,4.342122161982859,497,1,169209
E1,E3,N0,co,6,ma6,mase,1.2526205994525772,1.3534966856096435,1.4627846208211637,0.2101640213685864,497,1,169209
E1,E3,N0,co,6,ma6,r2,0.347081900291284,0.4289665463293419,0.568991822050126,0.2219099217588419,497,1,169209
E1,E3,N0,co,6,naive,mae,6.09421915480338,6.508720663903487,6.882027785455243,0.7878086306518632,497,1,169209
E1,E3,N0,co,6,naive,rmse,8.160487858478517,8.769037575571055,9.573329038042552,1.412841179564035,497,1,169209
E1,E3,N0,co,6,naive,smape,13.934352049443111,15.942816991101257,18.34479586590525,4.410443816462138,497,1,169209
