series_id,env,mean,std,n_diem,cv,cv_chan,ti_le_cham_chan
E1_49,E1,3.650432,2.187523,2304,0.59925,5.137511,0.116642
E1_490,E1,1.587253,0.139815,2304,0.088086,7.87413,0.011187
E1_491,E1,1.502808,0.128448,2304,0.085472,8.095807,0.010558
E1_492,E1,1.303411,0.216702,2304,0.166257,8.701827,0.019106
E1_493,E1,1.537659,0.155956,2304,0.101424,8.00212,0.012675
E1_494,E1,1.588329,0.140589,2304,0.088514,7.87142,0.011245
E1_495,E1,1.731183,0.184696,2304,0.106687,7.534186,0.01416
E1_496,E1,1.524453,0.128482,2304,0.084281,8.037245,0.010486
E1_497,E1,1.49613,0.213763,2304,0.142877,8.11413,0.017608
E1_498,E1,1.310578,0.17882,2304,0.136444,8.677685,0.015724
E1_499,E1,1.292214,0.162385,2304,0.125664,8.739941,0.014378
E1_50,E1,5.064771,3.063262,2304,0.604817,4.329461,0.139698
E1_500,E1,1.90791,0.268627,2304,0.140796,7.170312,0.019636
E1_501,E1,1.45398,0.172022,2304,0.118311,8.232662,0.014371
E1_502,E1,1.441774,0.146017,2304,0.101276,8.267951,0.012249
E1_503,E1,1.909737,0.265185,2304,0.138859,7.166815,0.019375
E1_504,E1,1.528547,0.177477,2304,0.116108,8.026306,0.014466
E1_505,E1,1.444932,0.149177,2304,0.103242,8.258777,0.012501
E1_506,E1,1.727768,0.183384,2304,0.10614,7.54176,0.014074
E1_507,E1,1.353923,0.182025,2304,0.134443,8.535773,0.01575
E1_508,E1,1.482381,0.145811,2304,0.098363,8.152241,0.012066
E1_509,E1,1.550911,0.133171,2304,0.085866,7.967322,0.010777
E1_51,E1,1.528827,0.918556,2304,0.600824,8.02556,0.074864
E1_510,E1,1.461637,0.145648,2304,0.099647,8.210751,0.012136
E1_511,E1,1.492016,0.163896,2304,0.109849,8.125478,0.013519
E1_512,E1,1.444784,0.138265,2304,0.0957,8.259206,0.011587
E1_513,E1,1.384254,0.218066,2304,0.157534,8.440443,0.018664
E1_514,E1,1.356507,0.200387,2304,0.147723,8.52753,0.017323
E1_515,E1,1.526345,0.187924,2304,0.12312,8.032185,0.015328
E1_516,E1,1.349965,0.214459,2304,0.158862,8.548449,0.018584
E1_517,E1,1.435379,0.275706,2304,0.192079,8.286615,0.023179
E1_518,E1,1.25623,0.179339,2304,0.142759,8.865849,0.016102
E1_519,E1,1.444642,0.163329,2304,0.113058,8.259618,0.013688
E1_52,E1,3.720097,2.234918,2304,0.600769,5.087339,0.118091
E1_520,E1,1.393907,0.181411,2304,0.130146,8.410756,0.015474
E1_521,E1,1.495098,0.245042,2304,0.163897,8.116973,0.020192
E1_522,E1,1.476412,0.265329,2304,0.179712,8.168951,0.021999
E1_523,E1,1.469403,0.16037,2304,0.10914,8.188703,0.013328
E1_524,E1,1.427764,0.217174,2304,0.152108,8.309007,0.018306
E1_525,E1,1.538831,0.168279,2304,0.109355,7.999025,0.013671
E1_526,E1,1.557587,0.391377,2304,0.251272,7.949961,0.031607
E1_527,E1,3.694077,1.521186,2304,0.41179,5.105914,0.08065
E1_528,E1,1.067439,0.10776,2304,0.100951,9.627157,0.010486
E1_529,E1,1.256771,0.170611,2304,0.135754,8.863914,0.015315
E1_530,E1,1.363976,0.138925,2304,0.101853,8.503828,0.011977
E1_531,E1,1.838754,0.358165,2304,0.194787,7.30648,0.026659
E1_532,E1,1.688105,0.160648,2304,0.095165,7.631383,0.01247
E1_534,E1,4.957895,6.277827,2304,1.266228,4.378339,0.289203
E1_540,E1,1.206851,0.698936,2304,0.57914,9.047665,0.06401
E1_541,E1,10.051844,6.229296,2304,0.619717,2.991392,0.207167
E1_542,E1,3.532514,0.676998,2304,0.191647,5.225749,0.036674
E1_543,E1,2.171441,2.267747,2304,1.044351,6.712106,0.155592
E1_546,E1,1.820759,0.832836,2304,0.457411,7.34317,0.062291
E1_551,E1,1.532147,0.145701,2304,0.095096,8.016726,0.011862
E1_555,E1,1.926246,0.828176,2304,0.429943,7.135436,0.060255
E1_558,E1,1.17396,0.332775,2304,0.283463,9.175061,0.030895
E1_56,E1,1.34551,0.406961,2304,0.302459,8.562783,0.035322
E1_561,E1,2.301901,0.59074,2304,0.256631,6.514779,0.039392
E1_562,E1,3.011809,0.465931,2304,0.154701,5.674737,0.027261
E1_57,E1,3.027713,1.979899,2304,0.653926,5.659349,0.115548
E1_574,E1,1.696036,0.508752,2304,0.299966,7.613213,0.039401
E1_580,E1,1.578082,0.230255,2304,0.145908,7.897346,0.018476
E1_582,E1,1.523038,2.494019,2304,1.637529,8.041036,0.203647
E1_583,E1,1.554574,1.393509,2304,0.896393,7.957783,0.112644
E1_587,E1,3.034307,8.519744,2304,2.807806,5.653004,0.496693
E1_589,E1,5.033231,8.900084,2304,1.768264,4.343726,0.407085
E1_591,E1,54.441102,0.530951,2304,0.009753,0.914794,0.010661
E1_593,E1,3.487254,12.148157,2304,3.483588,5.260785,0.66218
E1_595,E1,1.237858,1.759861,2304,1.421699,8.93223,0.159165
E1_596,E1,20.307585,32.576828,2304,1.60417,1.980977,0.809788
E1_597,E1,27.17892,42.122175,2304,1.54981,1.636863,0.946817
E1_598,E1,27.044136,41.975026,2304,1.552093,1.642455,0.944984
E1_599,E1,27.163805,42.173778,2304,1.552573,1.637489,0.948142
E1_600,E1,1.095273,0.164029,2304,0.14976,9.502706,0.01576
E1_601,E1,1.155973,0.256345,2304,0.221757,9.247012,0.023981
E1_602,E1,1.065777,0.505322,2304,0.474135,9.634741,0.049211
E1_604,E1,6.830455,19.518459,2304,2.857564,3.693279,0.77372
E1_607,E1,4.974822,4.748832,2304,0.954573,4.370495,0.218413
E1_608,E1,38.734191,38.699933,2304,0.999116,1.257656,0.794427
E1_609,E1,38.528561,39.266708,2304,1.019158,1.263122,0.806857
E1_610,E1,52.35747,35.826235,2304,0.684262,0.953911,0.717322
E1_611,E1,52.778142,36.16448,2304,0.685217,0.945898,0.724409
E1_612,E1,35.486392,38.010283,2304,1.071123,1.348325,0.79441
E1_613,E1,41.743111,34.163201,2304,0.818415,1.181357,0.692775
E1_614,E1,48.584064,34.152175,2304,0.70295,1.028731,0.683318
E1_615,E1,36.973983,37.334213,2304,1.009743,1.305605,0.773391
E1_616,E1,60.431607,38.806208,2304,0.642151,0.809174,0.793588
E1_617,E1,35.162584,38.85065,2304,1.104886,1.357915,0.813664
E1_618,E1,36.131424,39.002662,2304,1.079466,1.329539,0.81191
E1_619,E1,35.921041,38.317394,2304,1.066712,1.335621,0.798663
E1_62,E1,4.763947,0.951108,2304,0.199647,4.471129,0.044653
E1_620,E1,51.431294,36.924767,2304,0.717944,0.971772,0.738798
E1_621,E1,36.61546,39.200577,2304,1.070602,1.315708,0.813708
E1_622,E1,43.371947,32.259308,2304,0.743783,1.142645,0.650931
E1_623,E1,37.842879,38.824714,2304,1.025945,1.281603,0.800517
E1_624,E1,42.905632,35.07969,2304,0.817601,1.153558,0.708765
E1_625,E1,35.657343,40.230882,2304,1.128264,1.343306,0.839915
E1_626,E1,39.498607,33.655759,2304,0.852075,1.237633,0.688471
E1_627,E1,36.850383,39.191572,2304,1.063532,1.309074,0.812431
E1_628,E1,37.069819,38.540975,2304,1.039686,1.302925,0.797963
E1_629,E1,37.214683,38.239072,2304,1.027526,1.298889,0.791081
E1_630,E1,38.595881,40.951446,2304,1.061032,1.261329,0.841201
E1_631,E1,41.665807,35.286232,2304,0.846887,1.183237,0.715738
E1_632,E1,35.932406,38.366373,2304,1.067737,1.335291,0.799629
E1_633,E1,40.013459,40.384945,2304,1.009284,1.224402,0.824308
E1_634,E1,40.933747,41.496967,2304,1.013759,1.201238,0.843929
E1_635,E1,39.48925,40.262292,2304,1.019576,1.237875,0.82365
E1_636,E1,39.835471,40.566527,2304,1.018352,1.228953,0.828634
E1_637,E1,40.199564,41.615391,2304,1.03522,1.219668,0.848772
E1_638,E1,42.815346,35.809947,2304,0.836381,1.155686,0.723709
E1_639,E1,39.609408,40.693812,2304,1.027377,1.234768,0.832041
E1_640,E1,39.458734,40.909185,2304,1.036759,1.238666,0.836996
E1_641,E1,40.436359,40.905239,2304,1.011596,1.213681,0.833494
E1_642,E1,55.503699,38.833457,2304,0.699655,0.895367,0.781418
E1_643,E1,55.96276,38.747675,2304,0.692383,0.887075,0.780524
E1_644,E1,55.991179,38.208336,2304,0.682399,0.886564,0.769712
E1_645,E1,42.970021,42.511919,2304,0.989339,1.152043,0.858769
E1_646,E1,62.936767,40.164653,2304,0.638175,0.767396,0.831611
E1_647,E1,37.030433,41.078339,2304,1.109313,1.304025,0.850684
E1_648,E1,59.870802,39.957722,2304,0.667399,0.818696,0.815198
E1_649,E1,39.531418,41.650884,2304,1.053615,1.236784,0.851899
E1_650,E1,36.044294,41.558703,2304,1.15299,1.332053,0.865574
E1_651,E1,33.837402,38.448361,2304,1.136268,1.398324,0.812593
E1_652,E1,56.940611,39.887047,2304,0.700503,0.869607,0.80554
E1_653,E1,32.478389,37.982174,2304,1.16946,1.441864,0.811075
E1_654,E1,31.546702,35.781407,2304,1.134236,1.473059,0.769987
E1_655,E1,43.508141,31.80484,2304,0.731009,1.139483,0.641527
E1_656,E1,50.686834,0.410766,2304,0.008104,0.986356,0.008216
E1_657,E1,2.08992,0.437838,2304,0.2095,6.844612,0.030608
E1_658,E1,1.471748,0.433998,2304,0.294886,8.182078,0.03604
E1_659,E1,1.785519,0.284844,2304,0.15953,7.416611,0.02151
E1_660,E1,1.378009,0.301417,2304,0.218734,8.459814,0.025856
E1_661,E1,1.544323,0.33127,2304,0.214508,7.984567,0.026865
E1_662,E1,1.762187,0.289813,2304,0.164462,7.466436,0.022027
E1_663,E1,1.553526,0.266903,2304,0.171804,7.960509,0.021582
E1_664,E1,1.401374,0.26979,2304,0.192518,8.387998,0.022952
E1_665,E1,1.271352,0.269797,2304,0.212213,8.812287,0.024081
E1_666,E1,1.265213,0.268258,2304,0.212026,8.833917,0.024001
E1_675,E1,8.307616,8.535589,2304,1.027441,3.32222,0.309264
E1_676,E1,1.262904,0.639708,2304,0.506538,8.842093,0.057287
E1_677,E1,6.715765,8.753173,2304,1.303377,3.726974,0.349715
E1_679,E1,1.356322,3.062811,2304,2.258174,8.528118,0.264792
E1_68,E1,1.326649,0.485891,2304,0.366254,8.624261,0.042468
E1_683,E1,2.332813,4.208601,2304,1.804089,6.470448,0.27882
E1_686,E1,2.566243,2.883794,2304,1.123742,6.161775,0.182373
E1_687,E1,1.308069,2.139244,2304,1.635421,8.686114,0.18828
E1_688,E1,2.610037,2.655798,2304,1.017533,6.108488,0.166577
E1_689,E1,6.137792,7.005341,2304,1.141345,3.910563,0.291862
E1_69,E1,23.229709,0.370135,2304,0.015934,1.81792,0.008765
E1_690,E1,5.889788,14.279543,2304,2.424458,3.997317,0.606521
E1_693,E1,1.366653,0.594725,2304,0.435169,8.495378,0.051224
E1_694,E1,3.472122,7.865065,2304,2.265204,5.272649,0.429614
E1_695,E1,1.658403,0.4868,2304,0.293535,7.700584,0.038119
E1_696,E1,1.92401,1.338515,1999,0.69569,7.139662,0.09744
E1_699,E1,1.148792,1.527376,1998,1.32955,9.276205,0.143329
E1_70,E1,1.149448,0.536582,2304,0.466817,9.273524,0.050339
E1_701,E1,1.186875,1.809795,1949,1.524841,9.124411,0.167117
E1_703,E1,1.128815,1.343745,2304,1.190403,9.35887,0.127195
E1_706,E1,1.216158,2.403023,2304,1.975913,9.012555,0.21924
E1_708,E1,32.404071,36.4748,2304,1.125624,1.44431,0.779351
E1_709,E1,32.120412,36.708271,2304,1.142833,1.453714,0.786147
E1_71,E1,1.262907,0.760828,2304,0.602442,8.84208,0.068133
E1_710,E1,36.726065,31.71614,2304,0.863587,1.312578,0.657932
E1_711,E1,28.405126,34.101865,2304,1.200553,1.587606,0.756204
E1_712,E1,27.292692,34.67341,2304,1.270428,1.632172,0.778367
E1_713,E1,43.534716,36.440665,2304,0.837048,1.138867,0.734984
E1_714,E1,24.446438,33.493277,2304,1.370068,1.758003,0.779332
E1_715,E1,23.429702,30.539216,2304,1.30344,1.807785,0.721015
E1_716,E1,34.453363,33.335631,2304,0.967558,1.379302,0.701484
E1_717,E1,7.575148,1.710454,2304,0.225798,3.493002,0.064643
E1_718,E1,55.33886,30.836336,2304,0.557228,0.898359,0.620273
E1_72,E1,5.174222,0.769374,2304,0.148694,4.280955,0.034734
E1_721,E1,15.930976,1.52031,2304,0.095431,2.297189,0.041543
E1_722,E1,2.037735,0.850021,2304,0.41714,6.933549,0.060163
E1_723,E1,38.994849,20.103516,2304,0.515543,1.250776,0.412178
E1_728,E1,3.516689,0.260962,2304,0.074207,5.237923,0.014167
E1_732,E1,1.797658,0.987716,2304,0.549446,7.391071,0.074339
E1_733,E1,1.167795,0.329626,2304,0.282263,9.199536,0.030682
E1_734,E1,4.498124,5.773724,2304,1.283585,4.607764,0.27857
E1_735,E1,13.780411,19.824255,2304,1.438582,2.501335,0.575126
E1_736,E1,11.536118,11.122412,2304,0.964138,2.769193,0.348166
E1_737,E1,2.273424,0.564832,2304,0.24845,6.556411,0.037894
E1_738,E1,3.983854,0.509643,2304,0.127927,4.90931,0.026058
E1_74,E1,1.454809,0.545461,2304,0.374936,8.230281,0.045556
E1_740,E1,2.431286,0.066498,2304,0.027351,6.334863,0.004318
E1_741,E1,2.912481,0.495905,2304,0.170269,5.773646,0.029491
E1_742,E1,1.011565,0.105358,2304,0.104154,9.892257,0.010529
E1_744,E1,1.845679,0.634623,2304,0.343842,7.292502,0.04715
E1_749,E1,1.572041,0.594227,2304,0.377997,7.912747,0.047771
E1_75,E1,2.139741,0.545386,2304,0.254884,6.762738,0.03769
E1_758,E1,1.859185,2.58904,2304,1.392567,7.265467,0.191669
E1_759,E1,1.085214,0.418668,2304,0.385793,9.547131,0.040409
E1_76,E1,1.101287,0.445056,2304,0.404124,9.476436,0.042645
E1_760,E1,1.043303,4.132727,2304,3.961197,9.739069,0.406733
E1_763,E1,19.673692,0.26913,2304,0.01368,2.020626,0.00677
E1_764,E1,2.343805,0.348881,2304,0.148852,6.454895,0.02306
E1_765,E1,2.465453,0.383092,2304,0.155384,6.289713,0.024704
E1_766,E1,4.710878,0.451547,2304,0.095852,4.497495,0.021312
E1_767,E1,19.571751,0.372262,2304,0.01902,2.027167,0.009383
E1_768,E1,1.2051,0.296318,2304,0.245887,9.054317,0.027157
E1_77,E1,1.206245,0.445529,2304,0.369352,9.049967,0.040812
E1_772,E1,5.970599,10.643489,2304,1.78265,3.968468,0.449204
E1_775,E1,4.949806,2.527254,2304,0.510576,4.382101,0.116514
E1_776,E1,6.182364,2.51524,2304,0.406841,3.895516,0.104438
E1_777,E1,1.069866,2.66973,2304,2.495387,9.616114,0.259501
E1_779,E1,2.864065,4.915711,2304,1.71634,5.823693,0.294717
E1_78,E1,5.59828,0.608372,2304,0.108671,4.106413,0.026464
E1_780,E1,1.521964,0.247917,2304,0.162893,8.043917,0.02025
E1_783,E1,1.027698,0.469501,2304,0.456847,9.813502,0.046553
E1_790,E1,1.251043,1.490767,2304,1.191619,8.884442,0.134124
E1_791,E1,1.184104,0.262504,2304,0.22169,9.135208,0.024268
E1_792,E1,1.379463,0.130981,2304,0.094951,8.455294,0.01123
E1_794,E1,1.571084,0.134178,2304,0.085405,7.915195,0.01079
E1_80,E1,1.043287,0.710721,2304,0.681233,9.739143,0.069948
E1_800,E1,1.414091,1.123415,2304,0.794443,8.349658,0.095147
E1_801,E1,2.238715,0.178884,2304,0.079905,6.608213,0.012092
E1_807,E1,1.215245,1.278886,2304,1.052369,9.015981,0.116723
E1_808,E1,2.058466,0.212614,2304,0.103288,6.897815,0.014974
E1_809,E1,1.065447,0.377589,2304,0.354395,9.636252,0.036777
E1_81,E1,1.177577,0.475355,2304,0.403672,9.160792,0.044065
E1_810,E1,1.638037,0.342006,2304,0.20879,7.749108,0.026944
E1_812,E1,7.835604,9.498305,2304,1.212198,3.429615,0.35345
E1_814,E1,1.238024,2.065265,2304,1.668195,8.931623,0.186774
E1_815,E1,1.095033,1.08358,2304,0.98954,9.503758,0.104121
E1_816,E1,1.774885,3.931302,2304,2.214962,7.439199,0.297742
E1_817,E1,2.668397,3.8563,2304,1.445175,6.03951,0.239287
E1_818,E1,1.059275,1.159459,2304,1.094579,9.664586,0.113257
E1_819,E1,3.448978,4.388248,2304,1.272333,5.290945,0.240474
E1_820,E1,1.002215,0.410631,2304,0.409723,9.93876,0.041225
E1_821,E1,2.206288,4.831732,2304,2.189983,6.657703,0.32894
E1_822,E1,3.721043,4.914739,2304,1.320796,5.086668,0.259658
E1_823,E1,6.922563,8.148073,2304,1.177031,3.666813,0.320996
E1_824,E1,4.005302,10.465166,2304,2.612828,4.895601,0.533709
E1_825,E1,3.839651,1.051602,2304,0.27388,5.004402,0.054728
E1_826,E1,3.371104,2.413736,2304,0.716008,5.353865,0.133737
E1_827,E1,29.32509,10.219826,2304,0.348501,1.552433,0.224487
E1_828,E1,2.57504,1.470522,2304,0.571068,6.150963,0.092842
E1_829,E1,1.039336,0.956516,2304,0.920315,9.757832,0.094316
E1_830,E1,1.081825,0.387361,2304,0.358063,9.56224,0.037445
E1_833,E1,5.605928,0.142556,2304,0.025429,4.103445,0.006197
E1_834,E1,5.60005,0.119828,2304,0.021398,4.105726,0.005212
E1_835,E1,2.993626,0.328575,2304,0.109758,5.692478,0.019281
E1_836,E1,3.17458,3.563604,2304,1.122543,5.522701,0.20326
E1_838,E1,1.027156,0.111975,2304,0.109015,9.816121,0.011106
E1_84,E1,1.222429,0.448211,2304,0.366656,8.989122,0.040789
E1_840,E1,25.680593,0.928673,2304,0.036162,1.701173,0.021257
E1_843,E1,29.888344,2.153013,2304,0.072035,1.531596,0.047033
E1_845,E1,2.837834,2.624539,2304,0.924839,5.851337,0.158056
E1_846,E1,45.513749,3.924829,2304,0.086234,1.094138,0.078814
E1_848,E1,2.705349,11.260493,2304,4.162307,5.996983,0.694067
E1_849,E1,1.031457,0.339635,2304,0.329277,9.795419,0.033615
E1_85,E1,1.06596,0.324178,2304,0.304118,9.633907,0.031567
E1_850,E1,5.380221,2.927874,2304,0.544192,4.193638,0.129766
E1_852,E1,1.07027,0.201177,2304,0.187969,9.614281,0.019551
E1_853,E1,1.18635,1.85008,2304,1.559472,9.126452,0.170874
E1_854,E1,1.873174,2.449418,2304,1.30763,7.237771,0.180667
E1_855,E1,6.995609,12.70601,2304,1.816284,3.646187,0.498132
E1_856,E1,2.09931,1.739158,2304,0.828442,6.82896,0.121313
E1_858,E1,2.697692,3.821461,2304,1.416567,6.005724,0.235869
E1_86,E1,1.37748,0.583852,2304,0.423855,8.461461,0.050092
E1_860,E1,13.561696,0.727245,2304,0.053625,2.524621,0.021241
E1_861,E1,3.670335,0.455473,2304,0.124096,5.123033,0.024223
E1_862,E1,1.086097,0.330379,2304,0.304189,9.543208,0.031875
E1_863,E1,1.187856,0.402994,2304,0.339262,9.120598,0.037197
E1_864,E1,18.827404,9.904924,2304,0.526091,2.076393,0.253368
E1_865,E1,7.463527,7.097421,2304,0.950947,3.521149,0.270067
E1_866,E1,1.050012,0.280175,2304,0.266831,9.707574,0.027487
E1_867,E1,6.11901,4.618995,2304,0.75486,3.916952,0.192716
E1_868,E1,2.076127,2.253817,2304,1.085587,6.867796,0.158069
E1_869,E1,6.26218,8.716393,2304,1.39191,3.868964,0.359763
E1_870,E1,2.902017,1.319024,2304,0.45452,5.784357,0.078577
E1_871,E1,5.120611,9.77747,2304,1.909434,4.304523,0.443588
E1_872,E1,5.38194,5.659589,2304,1.051589,4.19293,0.250801
E1_873,E1,2.593194,0.829614,2304,0.31992,6.128824,0.052199
E1_875,E1,3.186558,2.109702,2304,0.662063,5.511971,0.120114
E1_876,E1,2.142507,0.384679,2304,0.179546,6.758275,0.026567
E1_877,E1,2.596149,0.581846,2304,0.224119,6.125242,0.036589
E1_878,E1,2.01072,0.980373,2304,0.487573,6.980933,0.069844
E1_879,E1,3.6393,2.410494,2304,0.662351,5.14566,0.12872
E1_880,E1,3.672785,0.451416,2304,0.122908,5.121259,0.024
E1_881,E1,2.786634,0.862094,2304,0.309368,5.906402,0.052378
E1_882,E1,2.82343,1.611877,2304,0.570893,5.866678,0.097311
E1_883,E1,1.306021,5.386462,2304,4.12433,8.693011,0.474442
E1_884,E1,4.45082,3.775382,2304,0.848244,4.633332,0.183074
E1_885,E1,5.026237,1.371673,2304,0.272903,4.346907,0.062781
E1_888,E1,1.098822,0.40939,2304,0.372572,9.487179,0.039271
E1_889,E1,3.749468,15.376473,2304,4.100975,5.066602,0.809413
E1_890,E1,5.420326,7.377651,2304,1.361108,4.177209,0.325842
E1_891,E1,2.07182,0.367548,2304,0.177404,6.875081,0.025804
E1_892,E1,12.288544,6.411188,2304,0.521721,2.67164,0.195281
E1_893,E1,2.049148,0.544024,2304,0.265488,6.913809,0.0384
E1_894,E1,5.049296,7.840137,2304,1.552719,4.336443,0.358063
E1_895,E1,6.764714,14.534606,2304,2.148591,3.712491,0.578747
E1_896,E1,3.571863,6.198312,2304,1.735316,5.195825,0.333983
E1_898,E1,1.171499,1.847978,2304,1.577448,9.18481,0.171745
E1_900,E1,1.179488,1.755572,2304,1.488419,9.153283,0.16261
E1_901,E1,2.218351,1.825589,2304,0.822949,6.639166,0.123954
E1_902,E1,1.162185,0.539998,2304,0.46464,9.221974,0.050384
E1_903,E1,4.697309,5.747715,2304,1.223619,4.504308,0.271655
E1_904,E1,1.229438,0.498638,2304,0.405582,8.963144,0.04525
E1_906,E1,1.230217,0.119031,2304,0.096756,8.960273,0.010798
E1_909,E1,2.218108,1.440168,2304,0.649278,6.639538,0.09779
E1_911,E1,4.003328,0.131448,2304,0.032835,4.896858,0.006705
E1_913,E1,3.961859,0.096351,2304,0.02432,4.923482,0.00494
E1_917,E1,19.757388,6.266125,2304,0.317154,2.015291,0.157374
E1_92,E1,1.954485,0.400179,2304,0.204749,7.082681,0.028908
E1_923,E1,1.526485,4.38689,2304,2.87385,8.031809,0.357809
E1_939,E1,7.844173,4.928484,2304,0.628299,3.427582,0.183307
E1_940,E1,7.253562,4.847711,2304,0.668321,3.575798,0.186901
E1_941,E1,31.761666,1.093136,2304,0.034417,1.465759,0.023481
E1_942,E1,23.307371,10.792213,2304,0.463039,1.81397,0.255263
E1_943,E1,37.296236,5.912283,2304,0.158522,1.296625,0.122258
E1_944,E1,2.197354,1.013879,2304,0.461409,6.671527,0.069161
E1_949,E1,18.347826,22.519923,2304,1.227389,2.109558,0.581823
E1_951,E1,5.476175,12.756962,2304,2.329539,4.154626,0.56071
E1_952,E1,14.618349,23.230086,2304,1.589105,2.416758,0.657536
E1_953,E1,3.22803,8.703011,2304,2.696075,5.475276,0.492409
E1_954,E1,5.116393,12.02594,2304,2.350472,4.306393,0.54581
E1_957,E1,1.790983,2.439604,2304,1.36216,7.405084,0.183949
E1_958,E1,46.969217,5.430108,2304,0.11561,1.06257,0.108802
E1_965,E1,7.646441,14.509434,2304,1.897541,3.475339,0.546002
E1_966,E1,2.796745,2.82517,2304,1.010164,5.89541,0.171348
E1_967,E1,1.42207,0.646836,2304,0.454855,8.325864,0.054632
E1_969,E1,1.271181,0.96981,2304,0.76292,8.81289,0.086569
E1_970,E1,60.113542,18.923247,2304,0.314792,0.814567,0.386453
E1_971,E1,14.504228,3.636582,2304,0.250726,2.427868,0.10327
E1_972,E1,7.819278,3.847776,2304,0.492088,3.433497,0.14332
E1_973,E1,11.820371,18.4881,2304,1.564088,2.731295,0.572654
E1_974,E1,1.559606,0.922728,2304,0.591642,7.94473,0.07447
E1_976,E1,6.40719,14.589929,2304,2.277118,3.821971,0.595797
E1_977,E1,29.473799,16.403767,2304,0.556554,1.546882,0.359791
E1_978,E1,25.498206,20.155227,2304,0.790457,1.70934,0.462434
E1_979,E1,6.36237,0.890805,2304,0.140012,3.836328,0.036496
E1_98,E1,1.093332,0.247096,2304,0.226002,9.511231,0.023762
E1_980,E1,42.435511,4.758128,2304,0.112126,1.164696,0.096271
E1_981,E1,3.677423,3.364507,2304,0.914909,5.117905,0.178766
E1_982,E1,3.68431,1.61211,2304,0.437561,5.112937,0.085579
E1_983,E1,29.211994,16.558232,2304,0.56683,1.55668,0.364128
E1_984,E1,29.910417,20.921914,2304,0.699486,1.53079,0.456944
E1_985,E1,2.127966,2.529926,2304,1.188894,6.781831,0.175306
E1_986,E1,1.768895,0.442957,2304,0.250414,7.452012,0.033604
E1_987,E1,4.716768,0.836077,2304,0.177256,4.494548,0.039438
E1_988,E1,1.141406,1.255054,2304,1.099568,9.306515,0.11815
E1_989,E1,2.411632,0.594618,2304,0.246562,6.361265,0.03876
E1_990,E1,6.20531,4.42086,2304,0.712432,3.887831,0.183247
E1_991,E1,4.536357,2.140917,2304,0.471946,4.587387,0.102879
E1_993,E1,13.494647,1.311581,2304,0.097193,2.531866,0.038388
E1_995,E1,3.997121,5.024797,2304,1.257104,4.900817,0.256509
E1_996,E1,5.914634,8.328655,2304,1.408144,3.988385,0.353061
E1_997,E1,46.226118,10.643006,2304,0.230238,1.078554,0.213469
E1_998,E1,49.311994,3.28646,2304,0.066646,1.013856,0.065735
E2_2013-8_1,E2,8.780737,7.202688,2298,0.820283,3.22313,0.254499
E2_2013-8_10,E2,2.095373,3.114319,2301,1.486284,6.835511,0.217436
E2_2013-8_100,E2,1.705696,0.585637,2295,0.343342,7.591252,0.045229
E2_2013-8_101,E2,1.844866,0.383796,2300,0.208035,7.294139,0.028521
E2_2013-8_102,E2,1.724656,1.344773,2296,0.779734,7.548681,0.103294
E2_2013-8_103,E2,2.259002,1.075361,2294,0.476034,6.57779,0.07237
E2_2013-8_104,E2,1.701607,1.518451,2297,0.892363,7.600525,0.117408
E2_2013-8_105,E2,1.952493,1.361259,2294,0.69719,7.086366,0.098385
E2_2013-8_106,E2,1.88989,1.086043,2300,0.574659,7.205078,0.079758
E2_2013-8_107,E2,1.985083,1.019735,2292,0.513699,7.026787,0.073106
E2_2013-8_108,E2,1.612858,1.348242,2296,0.835933,7.810361,0.107029
E2_2013-8_109,E2,2.137082,1.733986,2294,0.81138,6.767036,0.119902
E2_2013-8_11,E2,2.065139,0.528048,2298,0.255696,6.886428,0.03713
E2_2013-8_110,E2,2.583251,1.378426,2296,0.533601,6.140921,0.086893
E2_2013-8_111,E2,1.996881,1.428266,2301,0.715248,7.005575,0.102097
E2_2013-8_112,E2,1.939921,1.801936,2294,0.928871,7.109747,0.130648
E2_2013-8_113,E2,1.437502,1.051483,2294,0.731466,8.280407,0.088337
E2_2013-8_114,E2,1.940651,0.667756,2301,0.344089,7.108383,0.048406
E2_2013-8_115,E2,1.948592,0.64193,2293,0.329433,7.093596,0.046441
E2_2013-8_116,E2,1.887014,0.604225,2295,0.320202,7.210671,0.044407
E2_2013-8_117,E2,1.80103,0.548946,2296,0.304796,7.384023,0.041278
E2_2013-8_118,E2,1.916344,0.600506,2300,0.31336,7.154208,0.043801
E2_2013-8_119,E2,2.047741,0.565687,2295,0.276249,6.916234,0.039942
E2_2013-8_12,E2,6.367345,0.612147,2301,0.096138,3.834727,0.02507
E2_2013-8_120,E2,2.305444,0.678798,2293,0.294432,6.509654,0.04523
E2_2013-8_121,E2,2.179169,0.533521,2293,0.244828,6.699929,0.036542
E2_2013-8_128,E2,1.88283,0.524144,2295,0.278381,7.218833,0.038563
E2_2013-8_129,E2,1.92998,0.588454,2294,0.304901,7.128395,0.042773
E2_2013-8_13,E2,1.143755,0.364617,2294,0.318789,9.296842,0.03429
E2_2013-8_130,E2,1.937635,0.549012,2292,0.283342,7.114023,0.039829
E2_2013-8_131,E2,1.716102,0.200819,2297,0.117021,7.5678,0.015463
E2_2013-8_132,E2,1.77145,0.220765,2297,0.124624,7.446538,0.016736
