env,mode,series_id,mu,sd,n_dong_train
E1,N2,E1_319,,,1612
E1,N0,E1_320,,,1612
E1,N1,E1_320,7.809146677695065,8.95250190425107,1612
E1,N2,E1_320,,,1612
E1,N0,E1_321,,,1612
E1,N1,E1_321,6.598576155027768,9.341077048605662,1612
E1,N2,E1_321,,,1612
E1,N0,E1_322,,,1612
E1,N1,E1_322,8.18850584898972,10.909086111855563,1612
E1,N2,E1_322,,,1612
E1,N0,E1_323,,,1612
E1,N1,E1_323,2.64226265273877,0.2581032189442759,1612
E1,N2,E1_323,,,1612
E1,N0,E1_324,,,1612
E1,N1,E1_324,4.992095855619429,7.6926164689466345,1612
E1,N2,E1_324,,,1612
E1,N0,E1_325,,,1612
E1,N1,E1_325,2.154482748434361,0.5721003341632632,1612
E1,N2,E1_325,,,1612
E1,N0,E1_326,,,1612
E1,N1,E1_326,5.704583185631573,1.9702084953980061,1612
E1,N2,E1_326,,,1612
E1,N0,E1_327,,,1612
E1,N1,E1_327,2.685859033439679,0.4506330160093281,1612
E1,N2,E1_327,,,1612
E1,N0,E1_328,,,1612
E1,N1,E1_328,2.1625095334772753,0.4456002266446893,1612
E1,N2,E1_328,,,1612
E1,N0,E1_329,,,1612
E1,N1,E1_329,55.4105647041131,18.76471096350021,1612
E1,N2,E1_329,,,1612
E1,N0,E1_330,,,1612
E1,N1,E1_330,2.202637953444405,0.6039648636966591,1612
E1,N2,E1_330,,,1612
E1,N0,E1_332,,,1612
E1,N1,E1_332,5.076022096183386,2.322373037431526,1612
E1,N2,E1_332,,,1612
E1,N0,E1_334,,,1612
E1,N1,E1_334,3.4327838827838826,0.6104463416783813,1612
E1,N2,E1_334,,,1612
E1,N0,E1_335,,,1612
E1,N1,E1_335,3.7539214817440616,0.33512649216885093,1612
E1,N2,E1_335,,,1612
E1,N0,E1_339,,,1612
E1,N1,E1_339,2.09728758025129,0.6751527420366135,1612
E1,N2,E1_339,,,1612
E1,N0,E1_340,,,1612
E1,N1,E1_340,7.971043562172595,2.4193309088376034,1612
E1,N2,E1_340,,,1612
E1,N0,E1_341,,,1612
E1,N1,E1_341,6.423643493603171,10.534617784599192,1612
E1,N2,E1_341,,,1612
E1,N0,E1_343,,,1612
E1,N1,E1_343,3.157070483280161,1.5030021238437925,1612
E1,N2,E1_343,,,1612
E1,N0,E1_344,,,1612
E1,N1,E1_344,10.465760516365355,6.379212248879928,1612
E1,N2,E1_344,,,1612
E1,N0,E1_345,,,1612
E1,N1,E1_345,1.2616558844381425,0.290129193394502,1612
E1,N2,E1_345,,,1612
E1,N0,E1_346,,,1612
E1,N1,E1_346,1.6642369727047146,0.1799078730006783,1612
E1,N2,E1_346,,,1612
E1,N0,E1_348,,,1612
E1,N1,E1_348,7.352194109653787,7.747283747119018,1612
E1,N2,E1_348,,,1612
E1,N0,E1_349,,,1612
E1,N1,E1_349,2.5055971582181256,1.4118505793262102,1612
E1,N2,E1_349,,,1612
E1,N0,E1_35,,,1612
E1,N1,E1_35,1.0296046901816132,0.19419760762320035,1612
E1,N2,E1_35,,,1612
E1,N0,E1_350,,,1612
E1,N1,E1_350,2.5408299361928393,2.3937247660115495,1612
E1,N2,E1_350,,,1612
E1,N0,E1_351,,,1612
E1,N1,E1_351,1.840550041356493,0.43990186400275516,1612
E1,N2,E1_351,,,1612
E1,N0,E1_352,,,1612
E1,N1,E1_352,5.476437138130686,2.151462154379919,1612
E1,N2,E1_352,,,1612
E1,N0,E1_357,,,1612
E1,N1,E1_357,7.05242386163602,13.590122214110737,1612
E1,N2,E1_357,,,1612
E1,N0,E1_360,,,1612
E1,N1,E1_360,13.882142857142856,9.520554398678367,1612
E1,N2,E1_360,,,1612
E1,N0,E1_361,,,1612
E1,N1,E1_361,12.63929307699469,0.6502441939553539,1612
E1,N2,E1_361,,,1612
E1,N0,E1_362,,,1612
E1,N1,E1_362,1.497881374897504,0.19695147479178063,1612
E1,N2,E1_362,,,1612
E1,N0,E1_363,,,1612
E1,N1,E1_363,1.205891756093369,0.30985642949674336,1612
E1,N2,E1_363,,,1612
E1,N0,E1_366,,,1612
E1,N1,E1_366,3.5857792744889516,3.541421106450268,1612
E1,N2,E1_366,,,1612
E1,N0,E1_367,,,1612
E1,N1,E1_367,3.2140582535743825,6.92693950211567,1612
E1,N2,E1_367,,,1612
E1,N0,E1_368,,,1612
E1,N1,E1_368,1.3232467801016188,0.45207358908835593,1612
E1,N2,E1_368,,,1612
E1,N0,E1_369,,,1612
E1,N1,E1_369,4.898511166253102,9.529456685261206,1612
E1,N2,E1_369,,,1612
E1,N0,E1_370,,,1612
E1,N1,E1_370,2.115338827838828,3.157707839893081,1612
E1,N2,E1_370,,,1612
E1,N0,E1_371,,,1612
E1,N1,E1_371,1.9970223325062035,2.8274214605620593,1612
E1,N2,E1_371,,,1612
E1,N0,E1_372,,,1612
E1,N1,E1_372,2.085314013943046,0.7045592424257937,1612
E1,N2,E1_372,,,1612
E1,N0,E1_373,,,1612
E1,N1,E1_373,1.4162944582299422,0.5062467897479533,1612
E1,N2,E1_373,,,1612
E1,N0,E1_374,,,1612
E1,N1,E1_374,1.5329818031430937,0.5331792333811901,1612
E1,N2,E1_374,,,1612
E1,N0,E1_375,,,1612
E1,N1,E1_375,1.6136978612785065,0.6725086590519626,1612
E1,N2,E1_375,,,1612
E1,N0,E1_376,,,1612
E1,N1,E1_376,1.6896568149592341,0.5472167937670794,1612
E1,N2,E1_376,,,1612
E1,N0,E1_377,,,1612
E1,N1,E1_377,1.5954075830083896,0.5254187692311028,1612
E1,N2,E1_377,,,1612
E1,N0,E1_378,,,1612
E1,N1,E1_378,1.6309897987317346,0.6157882879663831,1612
E1,N2,E1_378,,,1612
E1,N0,E1_379,,,1612
E1,N1,E1_379,1.7749276261373037,0.406355335302353,1612
E1,N2,E1_379,,,1612
E1,N0,E1_380,,,1612
E1,N1,E1_380,1.4559820917296102,0.34554589504102534,1612
E1,N2,E1_380,,,1612
E1,N0,E1_381,,,1612
E1,N1,E1_381,1.791315136476427,0.31775795139802465,1612
E1,N2,E1_381,,,1612
E1,N0,E1_382,,,1612
E1,N1,E1_382,1.5250620347394541,0.5100255281107935,1612
E1,N2,E1_382,,,1612
E1,N0,E1_383,,,1612
E1,N1,E1_383,1.6101323407775021,0.5425511199574986,1612
E1,N2,E1_383,,,1612
E1,N0,E1_384,,,1612
E1,N1,E1_384,2.3032464846980973,3.4906523621542003,1612
E1,N2,E1_384,,,1612
E1,N0,E1_385,,,1612
E1,N1,E1_385,1.5777088502894956,0.16179876612037428,1612
E1,N2,E1_385,,,1612
E1,N0,E1_386,,,1612
E1,N1,E1_386,1.6787146992792155,0.28915465575484317,1612
E1,N2,E1_386,,,1612
E1,N0,E1_387,,,1612
E1,N1,E1_387,8.682803822521564,2.6758737265107273,1612
E1,N2,E1_387,,,1612
E1,N0,E1_388,,,1612
E1,N1,E1_388,9.065397908543071,4.543189319428161,1612
E1,N2,E1_388,,,1612
E1,N0,E1_389,,,1612
E1,N1,E1_389,2.7820571901217064,4.8402059797024,1612
E1,N2,E1_389,,,1612
E1,N0,E1_391,,,1612
E1,N1,E1_391,10.180354927330733,26.04144947858261,1612
E1,N2,E1_391,,,1612
E1,N0,E1_392,,,1612
E1,N1,E1_392,9.63116211745244,24.745428470641762,1612
E1,N2,E1_392,,,1612
E1,N0,E1_393,,,1612
E1,N1,E1_393,1.3519142148174408,0.6666406229858883,1612
E1,N2,E1_393,,,1612
E1,N0,E1_394,,,1612
E1,N1,E1_394,1.298127880184332,1.102249693497628,1612
E1,N2,E1_394,,,1612
E1,N0,E1_395,,,1612
E1,N1,E1_395,1.512584928512348,0.8529009631042893,1612
E1,N2,E1_395,,,1612
E1,N0,E1_396,,,1612
E1,N1,E1_396,1.6961560616802553,0.7015778888035259,1612
E1,N2,E1_396,,,1612
E1,N0,E1_397,,,1612
E1,N1,E1_397,1.6788771712158808,0.8969911006421927,1612
E1,N2,E1_397,,,1612
E1,N0,E1_398,,,1612
E1,N1,E1_398,2.0660751211154436,0.6933569900469543,1612
E1,N2,E1_398,,,1612
E1,N0,E1_399,,,1612
E1,N1,E1_399,1.111672870140612,0.6143332862053609,1612
E1,N2,E1_399,,,1612
E1,N0,E1_40,,,1612
E1,N1,E1_40,1.2404998227578874,0.33033959173939376,1612
E1,N2,E1_40,,,1612
E1,N0,E1_400,,,1612
E1,N1,E1_400,1.3178674819803853,0.6632529662030587,1612
E1,N2,E1_400,,,1612
E1,N0,E1_401,,,1612
E1,N1,E1_401,2.495605872622002,0.7065269210641228,1612
E1,N2,E1_401,,,1612
E1,N0,E1_402,,,1612
E1,N1,E1_402,1.761547323644098,0.9997531820596391,1612
E1,N2,E1_402,,,1612
E1,N0,E1_403,,,1612
E1,N1,E1_403,1.7079020441923667,0.6577406054994649,1612
E1,N2,E1_403,,,1612
E1,N0,E1_404,,,1612
E1,N1,E1_404,2.182887274016306,0.9662600179726788,1612
E1,N2,E1_404,,,1612
E1,N0,E1_405,,,1612
E1,N1,E1_405,1.4816487947536336,0.8043547211927021,1612
E1,N2,E1_405,,,1612
E1,N0,E1_406,,,1612
E1,N1,E1_406,1.4104912560557725,0.9138736036052446,1612
E1,N2,E1_406,,,1612
E1,N0,E1_407,,,1612
E1,N1,E1_407,1.5109624246721023,0.7214377999026831,1612
E1,N2,E1_407,,,1612
E1,N0,E1_408,,,1612
E1,N1,E1_408,1.3886683209263855,0.7069425104496989,1612
E1,N2,E1_408,,,1612
E1,N0,E1_409,,,1612
E1,N1,E1_409,1.5367171806687936,0.708555265054461,1612
E1,N2,E1_409,,,1612
E1,N0,E1_410,,,1612
E1,N1,E1_410,1.7431569774311713,0.8782800357860716,1612
E1,N2,E1_410,,,1612
E1,N0,E1_411,,,1612
E1,N1,E1_411,1.627231035093938,0.9507513952261419,1612
E1,N2,E1_411,,,1612
E1,N0,E1_412,,,1612
E1,N1,E1_412,1.2943142207255112,0.733036804865031,1612
E1,N2,E1_412,,,1612
E1,N0,E1_413,,,1612
E1,N1,E1_413,2.060961686163299,0.8402816821494792,1612
E1,N2,E1_413,,,1612
E1,N0,E1_414,,,1612
E1,N1,E1_414,1.6142074323525937,0.7032514380329398,1612
E1,N2,E1_414,,,1612
E1,N0,E1_415,,,1612
E1,N1,E1_415,2.537031785418882,0.8053323960309761,1612
E1,N2,E1_415,,,1612
E1,N0,E1_416,,,1612
E1,N1,E1_416,2.3766690298948365,0.8848152828314703,1612
E1,N2,E1_416,,,1612
E1,N0,E1_417,,,1612
E1,N1,E1_417,1.8779422190712514,0.9466741251914762,1612
E1,N2,E1_417,,,1612
E1,N0,E1_418,,,1612
E1,N1,E1_418,1.332838532435307,0.8455397281809826,1612
E1,N2,E1_418,,,1612
E1,N0,E1_419,,,1612
E1,N1,E1_419,1.65382326007326,1.0936103717985661,1612
E1,N2,E1_419,,,1612
E1,N0,E1_42,,,1612
E1,N1,E1_42,0.5679142542045769,4.525347390986869,1612
E1,N2,E1_42,,,1612
E1,N0,E1_420,,,1612
E1,N1,E1_420,1.666731655441333,0.9027758201764721,1612
E1,N2,E1_420,,,1612
E1,N0,E1_421,,,1612
E1,N1,E1_421,1.2028846153846156,0.7229396130898523,1612
E1,N2,E1_421,,,1612
E1,N0,E1_422,,,1612
E1,N1,E1_422,1.7626856734215608,0.3674047864683045,1612
E1,N2,E1_422,,,1612
E1,N0,E1_423,,,1612
E1,N1,E1_423,1.5598295521682617,0.2799205784058818,1612
E1,N2,E1_423,,,1612
E1,N0,E1_424,,,1612
E1,N1,E1_424,1.560427005789909,0.27468711431551635,1612
E1,N2,E1_424,,,1612
E1,N0,E1_425,,,1612
E1,N1,E1_425,1.6855318740399383,0.2708093806464861,1612
E1,N2,E1_425,,,1612
E1,N0,E1_426,,,1612
E1,N1,E1_426,1.4896992792154085,0.28080512421438425,1612
E1,N2,E1_426,,,1612
E1,N0,E1_427,,,1612
E1,N1,E1_427,1.5176570069715232,0.23191592960243568,1612
E1,N2,E1_427,,,1612
E1,N0,E1_428,,,1612
E1,N1,E1_428,1.4851104316830124,0.2925075910377628,1612
E1,N2,E1_428,,,1612
E1,N0,E1_429,,,1612
E1,N1,E1_429,1.460164639348107,0.2855297385057373,1612
E1,N2,E1_429,,,1612
E1,N0,E1_43,,,1612
E1,N1,E1_43,0.9646136121942573,2.264159642212111,1612
E1,N2,E1_43,,,1612
E1,N0,E1_430,,,1612
E1,N1,E1_430,1.5616041888219307,0.29334921242147644,1612
E1,N2,E1_430,,,1612
E1,N0,E1_431,,,1612
E1,N1,E1_431,1.366801936862421,0.26889304063098535,1612
E1,N2,E1_431,,,1612
E1,N0,E1_432,,,1612
E1,N1,E1_432,1.5805668793572019,0.2648210846462618,1612
E1,N2,E1_432,,,1612
E1,N0,E1_433,,,1612
E1,N1,E1_433,1.7822056303911142,0.29985760141017054,1612
E1,N2,E1_433,,,1612
E1,N0,E1_434,,,1612
E1,N1,E1_434,1.7362548741580999,0.2282197822477453,1612
E1,N2,E1_434,,,1612
E1,N0,E1_435,,,1612
E1,N1,E1_435,1.60203853046595,0.2752405055614715,1612
E1,N2,E1_435,,,1612
E1,N0,E1_436,,,1612
E1,N1,E1_436,1.5661519260309584,0.2236582745650582,1612
E1,N2,E1_436,,,1612
E1,N0,E1_437,,,1612
E1,N1,E1_437,1.6565653432588916,0.3230123823882327,1612
E1,N2,E1_437,,,1612
E1,N0,E1_438,,,1612
E1,N1,E1_438,1.5412307618456813,0.19065248290292575,1612
E1,N2,E1_438,,,1612
E1,N0,E1_439,,,1612
E1,N1,E1_439,1.6429073614557486,0.1603360426148905,1612
E1,N2,E1_439,,,1612
E1,N0,E1_44,,,1612
E1,N1,E1_44,2.434349199532202,0.44125840774547687,1612
E1,N2,E1_44,,,1612
E1,N0,E1_440,,,1612
E1,N1,E1_440,1.6779540352120998,2.045968887227812,1612
E1,N2,E1_440,,,1612
E1,N0,E1_441,,,1612
E1,N1,E1_441,1.6574221980976014,0.16858940444530549,1612
E1,N2,E1_441,,,1612
E1,N0,E1_442,,,1612
E1,N1,E1_442,1.5310037073141913,0.21294394639487052,1612
E1,N2,E1_442,,,1612
E1,N0,E1_443,,,1612
E1,N1,E1_443,1.580910755910756,0.1911108071188621,1612
E1,N2,E1_443,,,1612
E1,N0,E1_444,,,1612
E1,N1,E1_444,1.6367969396195203,0.2568581377399678,1612
E1,N2,E1_444,,,1612
E1,N0,E1_445,,,1612
E1,N1,E1_445,1.6574367836464612,0.252214137681681,1612
E1,N2,E1_445,,,1612
E1,N0,E1_446,,,1612
E1,N1,E1_446,1.5300884487376423,0.2540670163399939,1612
E1,N2,E1_446,,,1612
E1,N0,E1_447,,,1612
E1,N1,E1_447,1.5921581442750798,0.2912720861069658,1612
E1,N2,E1_447,,,1612
E1,N0,E1_448,,,1612
E1,N1,E1_448,1.6635627141675529,0.1730710857356976,1612
E1,N2,E1_448,,,1612
E1,N0,E1_449,,,1612
E1,N1,E1_449,1.6299678144436207,0.1949964654183295,1612
E1,N2,E1_449,,,1612
E1,N0,E1_45,,,1612
E1,N1,E1_45,2.336238626964433,4.784416177644159,1612
E1,N2,E1_45,,,1612
E1,N0,E1_450,,,1612
E1,N1,E1_450,1.5236898853834338,0.22271537055960958,1612
E1,N2,E1_450,,,1612
E1,N0,E1_451,,,1612
E1,N1,E1_451,1.9162700874394423,0.29156405147902603,1612
E1,N2,E1_451,,,1612
E1,N0,E1_452,,,1612
E1,N1,E1_452,1.9732630272952854,0.23739172967628988,1612
E1,N2,E1_452,,,1612
E1,N0,E1_453,,,1612
E1,N1,E1_453,2.1709271239513175,2.023658323510986,1612
E1,N2,E1_453,,,1612
E1,N0,E1_454,,,1612
E1,N1,E1_454,1.9546060794044666,0.1678892308344438,1612
E1,N2,E1_454,,,1612
E1,N0,E1_455,,,1612
E1,N1,E1_455,1.9401571546732836,0.2854271946991904,1612
E1,N2,E1_455,,,1612
E1,N0,E1_456,,,1612
E1,N1,E1_456,1.8849935011225332,0.33271591797639083,1612
E1,N2,E1_456,,,1612
E1,N0,E1_457,,,1612
E1,N1,E1_457,2.027112135176651,0.3138740215717059,1612
E1,N2,E1_457,,,1612
E1,N0,E1_458,,,1612
E1,N1,E1_458,1.6648152250974833,0.39280166499126434,1612
E1,N2,E1_458,,,1612
E1,N0,E1_459,,,1612
E1,N1,E1_459,1.9087313895781637,0.4356170630998586,1612
E1,N2,E1_459,,,1612
E1,N0,E1_46,,,1612
E1,N1,E1_46,3.42316406711568,1.5300658043550739,1612
E1,N2,E1_46,,,1612
E1,N0,E1_460,,,1612
E1,N1,E1_460,2.1034540056717472,0.3264675512080518,1612
E1,N2,E1_460,,,1612
E1,N0,E1_461,,,1612
E1,N1,E1_461,2.179435483870968,0.3212153919038191,1612
E1,N2,E1_461,,,1612
E1,N0,E1_462,,,1612
E1,N1,E1_462,1.8137510339123242,0.31059654936811076,1612
E1,N2,E1_462,,,1612
E1,N0,E1_463,,,1612
E1,N1,E1_463,1.2856227106227107,0.12952271132943632,1612
E1,N2,E1_463,,,1612
E1,N0,E1_464,,,1612
E1,N1,E1_464,1.354611248966088,0.14521033341331738,1612
E1,N2,E1_464,,,1612
E1,N0,E1_465,,,1612
E1,N1,E1_465,1.6224853775257002,0.13895280543496238,1612
E1,N2,E1_465,,,1612
E1,N0,E1_466,,,1612
E1,N1,E1_466,1.256607438260664,0.14446541496383344,1612
E1,N2,E1_466,,,1612
E1,N0,E1_467,,,1612
E1,N1,E1_467,1.6989764267990075,0.15518540245230128,1612
E1,N2,E1_467,,,1612
E1,N0,E1_468,,,1612
E1,N1,E1_468,1.5291553428650202,0.18688340821598393,1612
E1,N2,E1_468,,,1612
E1,N0,E1_469,,,1612
E1,N1,E1_469,1.7359698097601324,0.17763643799097792,1612
E1,N2,E1_469,,,1612
E1,N0,E1_47,,,1612
E1,N1,E1_47,7.458500572008637,5.5411094545217034,1612
E1,N2,E1_47,,,1612
E1,N0,E1_470,,,1612
E1,N1,E1_470,1.665250206782465,0.1596243157675101,1612
E1,N2,E1_470,,,1612
E1,N0,E1_471,,,1612
E1,N1,E1_471,1.7910876757650953,0.19377291800743426,1612
E1,N2,E1_471,,,1612
E1,N0,E1_472,,,1612
E1,N1,E1_472,1.7666666666666668,0.14773154231137006,1612
E1,N2,E1_472,,,1612
E1,N0,E1_473,,,1612
E1,N1,E1_473,1.7926924553940682,0.18332420194410273,1612
E1,N2,E1_473,,,1612
E1,N0,E1_474,,,1612
E1,N1,E1_474,1.8360968332742529,0.17529534406369576,1612
E1,N2,E1_474,,,1612
E1,N0,E1_475,,,1612
E1,N1,E1_475,1.6653846153846157,0.15435986317958253,1612
E1,N2,E1_475,,,1612
E1,N0,E1_476,,,1612
E1,N1,E1_476,1.514553792981212,0.1615037430163635,1612
E1,N2,E1_476,,,1612
E1,N0,E1_477,,,1612
E1,N1,E1_477,1.5978657095592579,0.13999187312458794,1612
E1,N2,E1_477,,,1612
E1,N0,E1_478,,,1612
E1,N1,E1_478,1.5569052419354839,0.18819270177810193,1612
E1,N2,E1_478,,,1612
E1,N0,E1_479,,,1612
E1,N1,E1_479,1.3698304383788256,0.14645376617378397,1612
E1,N2,E1_479,,,1612
E1,N0,E1_480,,,1612
E1,N1,E1_480,1.5695372503840244,0.1387752620321781,1612
E1,N2,E1_480,,,1612
E1,N0,E1_481,,,1612
E1,N1,E1_481,1.3078149001536097,0.22329619070223294,1612
E1,N2,E1_481,,,1612
E1,N0,E1_482,,,1612
E1,N1,E1_482,1.574224565756824,0.1393292278168284,1612
E1,N2,E1_482,,,1612
E1,N0,E1_483,,,1612
E1,N1,E1_483,1.6001861042183623,0.1410892121011974,1612
E1,N2,E1_483,,,1612
E1,N0,E1_484,,,1612
E1,N1,E1_484,1.1751137303556658,0.1577202210841437,1612
E1,N2,E1_484,,,1612
E1,N0,E1_485,,,1612
E1,N1,E1_485,1.6760376048682502,0.15069923495190182,1612
E1,N2,E1_485,,,1612
E1,N0,E1_486,,,1612
E1,N1,E1_486,1.5000206782464849,0.13809019109148515,1612
E1,N2,E1_486,,,1612
E1,N0,E1_487,,,1612
E1,N1,E1_487,1.582079345385797,0.13578247205687197,1612
E1,N2,E1_487,,,1612
E1,N0,E1_488,,,1612
E1,N1,E1_488,1.3980296585135294,0.15189213311423144,1612
E1,N2,E1_488,,,1612
E1,N0,E1_489,,,1612
E1,N1,E1_489,1.5239660876757652,0.1476164138898835,1612
E1,N2,E1_489,,,1612
E1,N0,E1_49,,,1612
E1,N1,E1_49,3.1397539288668326,2.4289921909641485,1612
E1,N2,E1_49,,,1612
E1,N0,E1_490,,,1612
E1,N1,E1_490,1.6041363878057426,0.1512621010992958,1612
E1,N2,E1_490,,,1612
E1,N0,E1_491,,,1612
E1,N1,E1_491,1.5040396431525462,0.1391412238223841,1612
E1,N2,E1_491,,,1612
E1,N0,E1_492,,,1612
E1,N1,E1_492,1.2309036393713813,0.20311082541231468,1612
E1,N2,E1_492,,,1612
E1,N0,E1_493,,,1612
E1,N1,E1_493,1.5252444464138013,0.16728244806215364,1612
E1,N2,E1_493,,,1612
E1,N0,E1_494,,,1612
E1,N1,E1_494,1.5734343613375872,0.14149516254522648,1612
E1,N2,E1_494,,,1612
E1,N0,E1_495,,,1612
E1,N1,E1_495,1.7648595356256649,0.19527954166914469,1612
E1,N2,E1_495,,,1612
E1,N0,E1_496,,,1612
E1,N1,E1_496,1.5242171806687934,0.1403203415630758,1612
E1,N2,E1_496,,,1612
E1,N0,E1_497,,,1612
E1,N1,E1_497,1.4960613479262674,0.22568452028189387,1612
E1,N2,E1_497,,,1612
E1,N0,E1_498,,,1612
E1,N1,E1_498,1.3302655677655677,0.1851558752024462,1612
E1,N2,E1_498,,,1612
E1,N0,E1_499,,,1612
E1,N1,E1_499,1.2905094233723267,0.1790097183596911,1612
E1,N2,E1_499,,,1612
E1,N0,E1_50,,,1612
E1,N1,E1_50,4.362315372799244,3.3754263580971076,1612
E1,N2,E1_50,,,1612
E1,N0,E1_500,,,1612
E1,N1,E1_500,1.9863626964433414,0.27622650133432847,1612
E1,N2,E1_500,,,1612
E1,N0,E1_501,,,1612
E1,N1,E1_501,1.5011638898735673,0.166336663448552,1612
E1,N2,E1_501,,,1612
E1,N0,E1_502,,,1612
E1,N1,E1_502,1.4197263086375989,0.1538396916436666,1612
E1,N2,E1_502,,,1612
E1,N0,E1_503,,,1612
E1,N1,E1_503,1.9883581472291152,0.2715672825573489,1612
E1,N2,E1_503,,,1612
E1,N0,E1_504,,,1612
E1,N1,E1_504,1.5245768344558668,0.20044511801143644,1612
E1,N2,E1_504,,,1612
E1,N0,E1_505,,,1612
E1,N1,E1_505,1.4481492969396197,0.1570542350109237,1612
E1,N2,E1_505,,,1612
E1,N0,E1_506,,,1612
E1,N1,E1_506,1.7627208141321045,0.19263015441531983,1612
E1,N2,E1_506,,,1612
E1,N0,E1_507,,,1612
E1,N1,E1_507,1.383435247548151,0.17608681380906974,1612
E1,N2,E1_507,,,1612
E1,N0,E1_508,,,1612
E1,N1,E1_508,1.459955837173579,0.15168533210155746,1612
E1,N2,E1_508,,,1612
E1,N0,E1_509,,,1612
E1,N1,E1_509,1.5541873449131514,0.14532703636828206,1612
E1,N2,E1_509,,,1612
E1,N0,E1_51,,,1612
E1,N1,E1_51,1.2988885442514475,1.0020925591704635,1612
E1,N2,E1_51,,,1612
E1,N0,E1_510,,,1612
E1,N1,E1_510,1.4644954507857733,0.15329712117033084,1612
E1,N2,E1_510,,,1612
E1,N0,E1_511,,,1612
E1,N1,E1_511,1.4822174465319624,0.1772784001393872,1612
E1,N2,E1_511,,,1612
E1,N0,E1_512,,,1612
E1,N1,E1_512,1.4467505612666904,0.14892717873892464,1612
E1,N2,E1_512,,,1612
E1,N0,E1_513,,,1612
E1,N1,E1_513,1.4418708643507032,0.20875771818880745,1612
E1,N2,E1_513,,,1612
E1,N0,E1_514,,,1612
E1,N1,E1_514,1.4129682145811175,0.19305157602259493,1612
E1,N2,E1_514,,,1612
E1,N0,E1_515,,,1612
E1,N1,E1_515,1.4738800514002126,0.18665528479244706,1612
E1,N2,E1_515,,,1612
E1,N0,E1_516,,,1612
E1,N1,E1_516,1.4232859210681792,0.19877784340488783,1612
E1,N2,E1_516,,,1612
E1,N0,E1_517,,,1612
E1,N1,E1_517,1.3758230680609715,0.2989567903455928,1612
E1,N2,E1_517,,,1612
E1,N0,E1_518,,,1612
E1,N1,E1_518,1.2823854856888357,0.18967379545669683,1612
E1,N2,E1_518,,,1612
E1,N0,E1_519,,,1612
E1,N1,E1_519,1.4046046023868608,0.16127368293207764,1612
E1,N2,E1_519,,,1612
E1,N0,E1_52,,,1612
E1,N1,E1_52,3.1540322580645164,2.4410488536044035,1612
E1,N2,E1_52,,,1612
E1,N0,E1_520,,,1612
E1,N1,E1_520,1.4494007001063454,0.17494155334373188,1612
E1,N2,E1_520,,,1612
E1,N0,E1_521,,,1612
E1,N1,E1_521,1.4562983723265983,0.27456177931586984,1612
E1,N2,E1_521,,,1612
E1,N0,E1_522,,,1612
E1,N1,E1_522,1.4035384418448935,0.27653277968635037,1612
E1,N2,E1_522,,,1612
E1,N0,E1_523,,,1612
E1,N1,E1_523,1.4607969987002245,0.17146888842976987,1612
E1,N2,E1_523,,,1612
E1,N0,E1_524,,,1612
E1,N1,E1_524,1.4255639745559099,0.22373836298893535,1612
E1,N2,E1_524,,,1612
E1,N0,E1_525,,,1612
E1,N1,E1_525,1.5358627259836937,0.18941925162761794,1612
E1,N2,E1_525,,,1612
E1,N0,E1_526,,,1612
E1,N1,E1_526,1.4325615916341725,0.2047141317574305,1612
E1,N2,E1_526,,,1612
E1,N0,E1_527,,,1612
E1,N1,E1_527,3.7367577986529597,1.686884502356282,1612
E1,N2,E1_527,,,1612
E1,N0,E1_528,,,1612
E1,N1,E1_528,1.0738560498641145,0.11590615281944276,1612
E1,N2,E1_528,,,1612
E1,N0,E1_529,,,1612
E1,N1,E1_529,1.228374985229824,0.18276569094845518,1612
E1,N2,E1_529,,,1612
E1,N0,E1_530,,,1612
E1,N1,E1_530,1.3660773366418528,0.14720361927096065,1612
E1,N2,E1_530,,,1612
E1,N0,E1_531,,,1612
E1,N1,E1_531,1.815729498995628,0.3599358901764618,1612
E1,N2,E1_531,,,1612
E1,N0,E1_532,,,1612
E1,N1,E1_532,1.686133758714404,0.16898079659757537,1612
E1,N2,E1_532,,,1612
E1,N0,E1_534,,,1612
E1,N1,E1_534,4.763649119697507,5.759773306446835,1612
E1,N2,E1_534,,,1612
E1,N0,E1_540,,,1612
E1,N1,E1_540,1.1750531726338178,0.6626690193714914,1612
E1,N2,E1_540,,,1612
E1,N0,E1_541,,,1612
E1,N1,E1_541,11.009522903172098,6.9403383201554965,1612
E1,N2,E1_541,,,1612
E1,N0,E1_542,,,1612
E1,N1,E1_542,3.685870178208888,0.6825077057499205,1612
E1,N2,E1_542,,,1612
E1,N0,E1_543,,,1612
E1,N1,E1_543,3.1035980148883375,2.1111276451314835,1612
E1,N2,E1_543,,,1612
E1,N0,E1_546,,,1612
E1,N1,E1_546,1.783114734727638,0.8400520029400672,1612
E1,N2,E1_546,,,1612
E1,N0,E1_551,,,1612
E1,N1,E1_551,1.51677005789909,0.14120412798471904,1612
E1,N2,E1_551,,,1612
E1,N0,E1_555,,,1612
E1,N1,E1_555,2.0011080093741387,0.8740234422474172,1612
E1,N2,E1_555,,,1612
E1,N0,E1_558,,,1612
E1,N1,E1_558,1.1482880522427668,0.2981097357884139,1612
E1,N2,E1_558,,,1612
E1,N0,E1_56,,,1612
E1,N1,E1_56,1.34750476811581,0.4710064025535813,1612
E1,N2,E1_56,,,1612
E1,N0,E1_561,,,1612
E1,N1,E1_561,2.027964754779271,0.4548713078207824,1612
