nguon,dich,mode,lich,h,model,series_id,n_dong,mae,rmse,smape,mase,r2
E1g,E1a,N1,co,6,lr,E1_542,341,0.2439359694448808,0.4914660059033773,6.80010641716923,1.1151652271971348,0.4807655050725585
E1g,E1a,N1,co,6,lr,E1_543,341,0.5932482334162626,0.5951000700794873,200.0,4.938285759732685,
E1g,E1a,N1,co,6,lr,E1_555,341,0.3025604947429012,0.3943814146306788,16.66151375349915,0.8868632278254758,0.5793414724642019
E1g,E1a,N1,co,6,lr,E1_561,341,0.1588571390037636,0.2293387840264797,5.473674056617211,3.2204494910705144,0.597946144728575
E1g,E1a,N1,co,6,lr,E1_57,341,0.3355618736199391,0.4873397721355152,7.257718915877766,1.7025312354090114,0.3391089791693886
E1g,E1a,N1,co,6,lr,E1_574,341,0.2752110868429746,0.5058975151996061,16.50519998938108,0.7094705852892293,0.0880890682853989
E1g,E1a,N1,co,6,lr,E1_582,341,0.9722125203863616,4.846992391588114,27.902741940585656,1.44928985445058,-0.0356164396908402
E1g,E1a,N1,co,6,lr,E1_583,341,1.0390253050720624,2.231330168891983,29.90978469971563,1.7692820677631724,0.1137699196297946
E1g,E1a,N1,co,6,lr,E1_597,341,10.614071057081418,17.659191983576996,125.9520361307864,14.272781897797644,0.8063117377500741
E1g,E1a,N1,co,6,lr,E1_599,341,10.633364169594726,17.69701747559809,126.7359362240117,14.441367119555816,0.8060575403513879
E1g,E1a,N1,co,6,lr,E1_600,341,0.1048718006457865,0.2258154791367902,8.445870394149884,0.47468441331782,0.0821824817228925
E1g,E1a,N1,co,6,lr,E1_604,341,6.449622902320366,15.23175829166655,81.09516998551382,1.804096661868912,0.1599322167759571
E1g,E1a,N1,co,6,lr,E1_607,341,1.583482395251926,2.43909806913754,81.66612135101275,3.745336255914793,-0.374982389680579
E1g,E1a,N1,co,6,lr,E1_609,341,21.20091804964144,27.41551230869305,58.95309879536567,1.5919315420886184,0.1264907978402784
E1g,E1a,N1,co,6,lr,E1_610,341,22.824989986911003,33.468793006223706,46.1378242378096,1.4856360484109763,0.0458799098717891
E1g,E1a,N1,co,6,lr,E1_612,341,23.067696958266964,29.71383781797666,68.2596098220128,1.7302478337279616,0.137592450401205
E1g,E1a,N1,co,6,lr,E1_613,341,24.22567021472807,34.101728927965134,50.84476624694663,1.7819811250635356,0.0154330719107884
E1g,E1a,N1,co,6,lr,E1_614,341,23.21349010722562,33.30659775783205,47.958207981083376,1.548052876664727,-0.0176400998306407
E1g,E1a,N1,co,6,lr,E1_615,341,26.93301722703884,32.06916503339512,81.27777146579504,2.0192914581210624,0.0588364783994797
E1g,E1a,N1,co,6,lr,E1_617,341,19.70201610470864,26.45217774584635,65.05709364739171,1.430461332451996,0.3183616541655675
E1g,E1a,N1,co,6,lr,E1_618,341,26.609871530454683,32.438621008417094,67.22406082153462,2.038790863268954,0.0173994030818332
E1g,E1a,N1,co,6,lr,E1_62,341,0.5480484473637922,0.8934896937052219,11.152663089861182,0.6207323507099007,-0.0255125615560873
E1g,E1a,N1,co,6,lr,E1_622,341,19.758728131856312,27.84569294952219,68.51298326494137,1.3917730502281491,0.3222174451943187
E1g,E1a,N1,co,6,lr,E1_623,341,30.76515898821297,37.64146459746515,75.57363488176853,2.3482885078267595,-0.1830968129244203
E1g,E1a,N1,co,6,lr,E1_625,341,20.45181188374269,31.10138484693563,74.19657988577978,1.4701292315148051,0.2546267888769629
E1g,E1a,N1,co,6,lr,E1_627,341,29.36142226315069,37.14528268421201,69.46015464070852,2.2608055812053824,0.0220038444292158
E1g,E1a,N1,co,6,lr,E1_630,341,37.409481051001386,45.16902800067918,67.61436755108379,2.9742373487093774,-0.371710331022693
E1g,E1a,N1,co,6,lr,E1_633,341,33.843626636221906,42.071595360938815,61.42990504474236,2.687068826130644,-0.1833267485145187
E1g,E1a,N1,co,6,lr,E1_638,341,37.90103359596091,45.2296641526564,69.3230064121911,3.1671969516994043,-0.3701295316991435
E1g,E1a,N1,co,6,lr,E1_639,341,40.60816124661062,47.70447641654852,73.58613707557653,3.3167809790853373,-0.4621622253890376
E1g,E1a,N1,co,6,lr,E1_640,341,36.68877435692098,43.48972460660908,65.443341338004,3.072154301669201,-0.3732899570778729
E1g,E1a,N1,co,6,lr,E1_641,341,38.97403980110261,46.075878940287765,71.11738633424378,2.9524966248020226,-0.4394271446273623
E1g,E1a,N1,co,6,lr,E1_642,341,40.66747022885316,48.75965160833344,74.49851524289652,2.667075733422696,-0.4787926600265195
E1g,E1a,N1,co,6,lr,E1_646,341,39.04263839072421,47.44710702640261,77.22941340018868,2.5893448914805104,-0.341312596876576
E1g,E1a,N1,co,6,lr,E1_650,341,40.01577956071257,47.44500595306984,82.85679395642225,3.318736778812276,-0.2735871113543662
E1g,E1a,N1,co,6,lr,E1_654,341,25.91517021827828,33.08814311313687,74.89731298105055,2.3996240561078137,0.0986111573035569
E1g,E1a,N1,co,6,lr,E1_656,341,0.3366550516758283,0.4335469067532827,0.6636897066033164,0.774381926014601,-0.0821492127204601
E1g,E1a,N1,co,6,lr,E1_657,341,0.0822589417843192,0.1418798499702732,3.8859833422329633,0.4605093463115115,0.4997082399965938
E1g,E1a,N1,co,6,lr,E1_658,341,0.1421942616642473,0.1922788490147619,10.573008236262403,0.7289935961331814,0.4283430804709147
E1g,E1a,N1,co,6,lr,E1_661,341,0.1421228322242494,0.221878033612063,10.410127051816724,0.8537059954508232,0.2961724643600494
E1g,E1a,N1,co,6,lr,E1_662,341,0.1122430793945849,0.2113921398386681,6.122427635152255,0.7662480818044282,0.314255002575373
E1g,E1a,N1,co,6,lr,E1_664,341,0.1017025455503568,0.1850121910286231,7.679827529629272,0.6712118020549979,0.3685465794898316
E1g,E1a,N1,co,6,lr,E1_665,341,0.1061396172156977,0.2078390726104586,7.728992514489352,0.7753518289048776,0.3891157678367513
E1g,E1a,N1,co,6,lr,E1_675,341,4.775318336313525,9.86973226742322,34.46889661251716,2.8043054691928173,-0.1499037468398496
