nguon,dich,mode,lich,h,model,metric,p25,p50,p75,iqr,n_chuoi,n_loai,n_dong_test
E1a,E1g,N0,co,1,ridge,rmse,1.5564500995074393,2.854555280638756,4.483458338176656,2.9270082386692167,73,0,25258
E1a,E1g,N0,co,1,ridge,smape,12.206265787391558,15.375371290340414,19.873327517441147,7.667061730049589,73,0,25258
E1a,E1g,N0,co,1,ridge,mase,0.912699983914795,1.1979017917865409,1.4167178680151438,0.5040178841003488,73,0,25258
E1a,E1g,N0,co,1,ridge,r2,0.6066620670488436,0.796142083176633,0.9324576713926656,0.325795604343822,73,0,25258
E1a,E1a,N0,co,1,rf,mae,0.1207062289687424,0.4345466652689078,2.79583681433503,2.675130585366288,368,0,127328
E1a,E1a,N0,co,1,rf,rmse,0.2565594531758749,1.0791862681289155,7.505061522043974,7.248502068868099,368,0,127328
E1a,E1a,N0,co,1,rf,smape,5.44235587805266,12.509111642413227,26.40176409211322,20.95940821406056,368,0,127328
E1a,E1a,N0,co,1,rf,mase,0.7770062143323833,0.9949097634277928,1.3609607388616536,0.5839545245292703,368,0,127328
E1a,E1a,N0,co,1,rf,r2,-0.0434917813669268,0.3246675545442691,0.7717286960035495,0.8152204773704764,365,3,127328
E1a,E1g,N0,co,1,rf,mae,0.9391761509640044,1.423588645645185,3.08436511329176,2.145188962327755,73,0,25258
E1a,E1g,N0,co,1,rf,rmse,1.616563041391575,2.96949528347963,4.974764839756309,3.3582017983647345,73,0,25258
E1a,E1g,N0,co,1,rf,smape,11.462519936217374,15.22833306115369,19.423904937017245,7.96138500079987,73,0,25258
E1a,E1g,N0,co,1,rf,mase,0.9540648132431748,1.2110588324061966,1.4097056657865177,0.4556408525433425,73,0,25258
E1a,E1g,N0,co,1,rf,r2,0.5530417202183286,0.7620655977041002,0.9140291492134388,0.3609874289951101,73,0,25258
E1a,E1a,N0,co,1,xgb,mae,0.1346689795409971,0.4490750809625394,3.041304280710817,2.90663530116982,368,0,127328
E1a,E1a,N0,co,1,xgb,rmse,0.2753363609266095,1.1264703405192953,7.572260677810046,7.296924316883437,368,0,127328
E1a,E1a,N0,co,1,xgb,smape,5.693889709361947,12.755111934354684,29.529395004228405,23.83550529486645,368,0,127328
E1a,E1a,N0,co,1,xgb,mase,0.8322525526021838,1.032952517145301,1.4435574013310113,0.6113048487288275,368,0,127328
E1a,E1a,N0,co,1,xgb,r2,-0.0747487498829406,0.3309976935755341,0.7900337169939453,0.864782466876886,365,3,127328
E1a,E1g,N0,co,1,xgb,mae,0.961300597328671,1.6761988610824934,3.183842847871192,2.222542250542521,73,0,25258
E1a,E1g,N0,co,1,xgb,rmse,1.6082885556855435,3.171303266901344,5.059235755711378,3.4509472000258343,73,0,25258
E1a,E1g,N0,co,1,xgb,smape,11.942019348205232,15.922585968471376,20.53329030871562,8.59127096051039,73,0,25258
E1a,E1g,N0,co,1,xgb,mase,0.9412321068823004,1.2284382833199632,1.53961623954673,0.5983841326644297,73,0,25258
E1a,E1g,N0,co,1,xgb,r2,0.5422723825858986,0.7572547161419512,0.9110519988382928,0.3687796162523942,73,0,25258
E1a,E1a,N0,co,1,svr,mae,0.1158860182680478,0.4300668485666324,3.066886575623516,2.951000557355468,368,0,127328
E1a,E1a,N0,co,1,svr,rmse,0.2656502754420384,1.1812808363686915,7.556351199664614,7.290700924222575,368,0,127328
E1a,E1a,N0,co,1,svr,smape,5.571871125219717,11.398752151689248,21.204150646441303,15.632279521221584,368,0,127328
E1a,E1a,N0,co,1,svr,mase,0.7970106064744361,1.0018073743426288,1.347746170192555,0.5507355637181189,368,0,127328
E1a,E1a,N0,co,1,svr,r2,-0.0654350937288725,0.3159929865952472,0.7673280201179897,0.8327631138468623,365,3,127328
E1a,E1g,N0,co,1,svr,mae,0.8308877427587406,1.3888238878067671,3.3502100646168174,2.519322321858077,73,0,25258
E1a,E1g,N0,co,1,svr,rmse,1.8641467485519685,3.0555623282451907,5.144401245484425,3.2802544969324567,73,0,25258
E1a,E1g,N0,co,1,svr,smape,10.370370454173267,13.73638489632092,18.51349112457872,8.143120670405445,73,0,25258
E1a,E1g,N0,co,1,svr,mase,0.9289872475769784,1.2061057085126576,1.47716416919104,0.5481769216140616,73,0,25258
E1a,E1g,N0,co,1,svr,r2,0.50109983825007,0.7486511859570825,0.9187150659500568,0.4176152276999868,73,0,25258
E1a,E1a,N0,co,6,lr,mae,0.547567298997046,1.0035680769746211,9.092755937042751,8.545188638045706,368,0,125488
E1a,E1a,N0,co,6,lr,rmse,0.6263964636580723,1.5319224038205432,16.74265532240371,16.11625885874564,368,0,125488
E1a,E1a,N0,co,6,lr,smape,25.62603274585068,37.82547029221884,51.55550663376043,25.92947388790975,368,0,125488
E1a,E1a,N0,co,6,lr,mase,2.216046230781028,3.367310708666848,5.683496875398899,3.4674506446178714,368,0,125488
E1a,E1a,N0,co,6,lr,r2,-4.2372970640197485,-0.6416113176662896,0.3240148360919357,4.561311900111685,365,3,125488
E1a,E1g,N0,co,6,lr,mae,1.5371316416778198,3.4215852968435514,7.166952013294052,5.6298203716162325,73,0,24893
E1a,E1g,N0,co,6,lr,rmse,3.377566593953316,5.638588026607482,9.106328894101866,5.72876230014855,73,0,24893
E1a,E1g,N0,co,6,lr,smape,27.301406905790383,34.94643412853343,43.60592143344185,16.304514527651467,73,0,24893
E1a,E1g,N0,co,6,lr,mase,2.148604505033282,2.60887409116494,3.530987419993568,1.3823829149602855,73,0,24893
E1a,E1g,N0,co,6,lr,r2,-0.2585054115747613,0.3479826117808734,0.6563591396100987,0.91486455118486,73,0,24893
E1a,E1a,N0,co,6,ridge,mae,0.5475674083605858,1.003568134515512,9.092755536147235,8.54518812778665,368,0,125488
E1a,E1a,N0,co,6,ridge,rmse,0.6263965587520663,1.5319224229362152,16.742655900548783,16.116259341796717,368,0,125488
E1a,E1a,N0,co,6,ridge,smape,25.626036887372887,37.82547526015313,51.5555093114442,25.92947242407131,368,0,125488
E1a,E1a,N0,co,6,ridge,mase,2.216046228239702,3.3673109684695666,5.683497135178208,3.467450906938506,368,0,125488
E1a,E1a,N0,co,6,ridge,r2,-4.237298578259876,-0.6416111344663675,0.3240148742594503,4.561313452519327,365,3,125488
E1a,E1g,N0,co,6,ridge,mae,1.5371317574917716,3.421585408653058,7.166951855221753,5.629820097729981,73,0,24893
E1a,E1g,N0,co,6,ridge,rmse,3.377566724219715,5.63858790849253,9.10632849078173,5.728761766562014,73,0,24893
E1a,E1g,N0,co,6,ridge,smape,27.301412653830354,34.9464328220746,43.60592020812789,16.30450755429753,73,0,24893
E1a,E1g,N0,co,6,ridge,mase,2.1486045116788666,2.60887405569528,3.5309875097522214,1.3823829980733549,73,0,24893
E1a,E1g,N0,co,6,ridge,r2,-0.2585055689201097,0.347982639097287,0.6563591188380209,0.9148646877581306,73,0,24893
E1a,E1a,N0,co,6,rf,mae,0.1921979013502676,0.6905056426264766,7.617303722535319,7.425105821185052,368,0,125488
E1a,E1a,N0,co,6,rf,rmse,0.3075263461167279,1.48915401406555,15.832444182828262,15.524917836711534,368,0,125488
E1a,E1a,N0,co,6,rf,smape,8.685339581868169,17.834055945644415,52.14763095529423,43.46229137342606,368,0,125488
E1a,E1a,N0,co,6,rf,mase,1.0861548324381496,1.685884933084874,2.9625361176254184,1.8763812851872688,368,0,125488
E1a,E1a,N0,co,6,rf,r2,-0.3076210257543794,-0.0555576159355917,0.4201864437079421,0.7278074694623216,365,3,125488
E1a,E1g,N0,co,6,rf,mae,1.4411755478888066,3.891417548951437,7.390874282975397,5.94969873508659,73,0,24893
E1a,E1g,N0,co,6,rf,rmse,3.595386461141396,6.20632770828471,9.616270460347042,6.020883999205646,73,0,24893
E1a,E1g,N0,co,6,rf,smape,22.613021551652643,32.98295694657673,39.440359576703,16.827338025050352,73,0,24893
E1a,E1g,N0,co,6,rf,mase,2.0341736418165177,2.6573198935968243,3.494320437030674,1.4601467952141562,73,0,24893
E1a,E1g,N0,co,6,rf,r2,-0.3997585769848883,0.2668108173424564,0.5871287546135114,0.9868873315983998,73,0,24893
E1a,E1a,N0,co,6,xgb,mae,0.2428288942703637,0.6891937227251477,7.675255885210437,7.4324269909400735,368,0,125488
E1a,E1a,N0,co,6,xgb,rmse,0.385377552118044,1.429039909267201,15.954642501292764,15.56926494917472,368,0,125488
E1a,E1a,N0,co,6,xgb,smape,10.71476931331704,19.73721036190172,55.48098804035197,44.766218727034925,368,0,125488
E1a,E1a,N0,co,6,xgb,mase,1.3832062871425277,1.8602138871274048,3.1166033427874607,1.7333970556449332,368,0,125488
E1a,E1a,N0,co,6,xgb,r2,-0.5125766741434572,-0.1957756712840919,0.3838529209461904,0.8964295950896476,365,3,125488
E1a,E1g,N0,co,6,xgb,mae,1.4748200010237889,3.761907466086017,7.335989092789687,5.861169091765898,73,0,24893
E1a,E1g,N0,co,6,xgb,rmse,3.434685815900695,5.889089806215642,9.804902218800084,6.3702164028993895,73,0,24893
E1a,E1g,N0,co,6,xgb,smape,23.59596763526776,33.404736067530855,40.052448247893096,16.456480612625334,73,0,24893
E1a,E1g,N0,co,6,xgb,mase,1.9181216533714351,2.638359721920651,3.4230660686023167,1.5049444152308815,73,0,24893
E1a,E1g,N0,co,6,xgb,r2,-0.2518042780737244,0.2880288503395791,0.6015528247663224,0.8533571028400468,73,0,24893
E1a,E1a,N0,co,6,svr,mae,0.1259182922911226,0.4982240792997874,7.769998191834398,7.644079899543276,368,0,125488
E1a,E1a,N0,co,6,svr,rmse,0.2579195849232111,1.188604747817605,16.660861757567652,16.40294217264444,368,0,125488
E1a,E1a,N0,co,6,svr,smape,6.420140103326705,13.06200883981303,34.26685875717507,27.846718653848367,368,0,125488
E1a,E1a,N0,co,6,svr,mase,0.9395552023069356,1.3777618180499958,2.511863121186165,1.57230791887923,368,0,125488
E1a,E1a,N0,co,6,svr,r2,-0.0986505007933205,0.053987820553234,0.4559943448311945,0.554644845624515,365,3,125488
E1a,E1g,N0,co,6,svr,mae,1.2917226456921356,3.227051350193092,7.112005441134044,5.8202827954419085,73,0,24893
E1a,E1g,N0,co,6,svr,rmse,3.4537060092531315,5.970919911075147,9.670542358215211,6.21683634896208,73,0,24893
E1a,E1g,N0,co,6,svr,smape,18.85445208992181,29.29488668866035,37.439356749288685,18.58490465936687,73,0,24893
E1a,E1g,N0,co,6,svr,mase,1.6425273990475933,2.4991501620210923,3.1908444813869834,1.54831708233939,73,0,24893
E1a,E1g,N0,co,6,svr,r2,-0.1476624542227611,0.3081666290866954,0.6166045947243004,0.7642670489470615,73,0,24893
E1a,E1a,N0,co,12,lr,mae,0.7458869747569894,1.227205823408242,10.223802382013623,9.477915407256637,368,0,123280
E1a,E1a,N0,co,12,lr,rmse,0.8431363104433955,1.7679412290678878,20.76447572821949,19.921339417776096,368,0,123280
E1a,E1a,N0,co,12,lr,smape,32.35761993897825,45.59514323839123,62.87103200727424,30.513412068295985,368,0,123280
E1a,E1a,N0,co,12,lr,mase,2.686107833551459,4.34476522172255,7.864113915209301,5.178006081657841,368,0,123280
E1a,E1a,N0,co,12,lr,r2,-7.94413805183944,-0.9473187652753536,0.0995623630779676,8.043700414917408,365,3,123280
E1a,E1g,N0,co,12,lr,mae,2.0352850018046755,4.620772016065145,7.441061409405573,5.405776407600897,73,0,24455
E1a,E1g,N0,co,12,lr,rmse,3.869457124084642,6.919803657091949,9.71979949720026,5.850342373115618,73,0,24455
E1a,E1g,N0,co,12,lr,smape,34.36404676172927,40.72068112132093,50.12923265312751,15.76518589139824,73,0,24455
E1a,E1g,N0,co,12,lr,mase,2.454496075258416,3.0052764963114864,4.711471408822537,2.2569753335641214,73,0,24455
E1a,E1g,N0,co,12,lr,r2,-0.2071766627737159,0.1446142800416752,0.4288721958414725,0.6360488586151885,73,0,24455
E1a,E1a,N0,co,12,ridge,mae,0.7458870381556935,1.2272058291891552,10.223801154587418,9.477914116431725,368,0,123280
E1a,E1a,N0,co,12,ridge,rmse,0.8431363683860522,1.767941132749864,20.76447579596521,19.92133942757916,368,0,123280
E1a,E1a,N0,co,12,ridge,smape,32.35762305405464,45.59514427167751,62.87103472269736,30.51341166864272,368,0,123280
E1a,E1a,N0,co,12,ridge,mase,2.6861079067659346,4.344765293861748,7.864114760721247,5.178006853955312,368,0,123280
E1a,E1a,N0,co,12,ridge,r2,-7.944139395461116,-0.9473181423107032,0.0995622187768415,8.043701614237957,365,3,123280
E1a,E1g,N0,co,12,ridge,mae,2.03528506012636,4.620772023550646,7.441061716291123,5.405776656164763,73,0,24455
E1a,E1g,N0,co,12,ridge,rmse,3.86945737665166,6.919803856509588,9.719799292247773,5.850341915596111,73,0,24455
E1a,E1g,N0,co,12,ridge,smape,34.36404600249189,40.72068313592522,50.12923233498261,15.76518633249072,73,0,24455
E1a,E1g,N0,co,12,ridge,mase,2.4544961487830146,3.0052764808722703,4.711471637998447,2.256975489215433,73,0,24455
E1a,E1g,N0,co,12,ridge,r2,-0.2071766666993926,0.14461423020272,0.4288722065967398,0.6360488732961325,73,0,24455
E1a,E1a,N0,co,12,rf,mae,0.2362595921599079,0.7720495200209314,10.956830889281834,10.720571297121928,368,0,123280
E1a,E1a,N0,co,12,rf,rmse,0.4029957003611554,1.645831362557343,18.73632706792908,18.33333136756792,368,0,123280
E1a,E1a,N0,co,12,rf,smape,10.59876715518692,20.16221282811382,56.08845773301372,45.4896905778268,368,0,123280
E1a,E1a,N0,co,12,rf,mase,1.2396805706009295,2.018450161616366,3.869991284481871,2.630310713880941,368,0,123280
E1a,E1a,N0,co,12,rf,r2,-0.6248337399813313,-0.1408767584578301,0.2076733036624437,0.832507043643775,365,3,123280
E1a,E1g,N0,co,12,rf,mae,1.956226172512566,5.000766622308523,8.366812210593354,6.410586038080788,73,0,24455
E1a,E1g,N0,co,12,rf,rmse,3.5392645291921365,7.835818785374037,10.973466446157394,7.434201916965257,73,0,24455
E1a,E1g,N0,co,12,rf,smape,28.253953034689864,41.11024970874512,49.667295280727664,21.4133422460378,73,0,24455
E1a,E1g,N0,co,12,rf,mase,2.232579306110725,2.8893858148012908,4.611630561832484,2.379051255721759,73,0,24455
E1a,E1g,N0,co,12,rf,r2,-0.3828704686767332,0.0163261346581617,0.2743516831126427,0.6572221517893759,73,0,24455
E1a,E1a,N0,co,12,xgb,mae,0.2721270004269541,0.727586603808068,9.6197401619432,9.347613161516245,368,0,123280
E1a,E1a,N0,co,12,xgb,rmse,0.4196842851110645,1.510464659494022,18.91474558352892,18.49506129841785,368,0,123280
E1a,E1a,N0,co,12,xgb,smape,12.197601548872816,21.70447505770872,60.50302012393782,48.305418575065005,368,0,123280
E1a,E1a,N0,co,12,xgb,mase,1.4785273383137654,2.158511173007418,4.150295077607147,2.671767739293382,368,0,123280
E1a,E1a,N0,co,12,xgb,r2,-0.7148547386561106,-0.2375073572511006,0.1886122362287263,0.903466974884837,365,3,123280
E1a,E1g,N0,co,12,xgb,mae,1.839320067356221,4.88085110575575,7.586365468786488,5.747045401430267,73,0,24455
E1a,E1g,N0,co,12,xgb,rmse,3.5123203951799904,7.635042386644693,9.831115646347168,6.318795251167177,73,0,24455
E1a,E1g,N0,co,12,xgb,smape,27.176612199991684,38.71621831574073,46.24527201434311,19.068659814351424,73,0,24455
E1a,E1g,N0,co,12,xgb,mase,1.969217998649437,2.818696476915799,4.405175504571524,2.435957505922087,73,0,24455
E1a,E1g,N0,co,12,xgb,r2,-0.2851196260843727,0.1177004641576253,0.3506543093859713,0.635773935470344,73,0,24455
E1a,E1a,N0,co,12,svr,mae,0.1247210005779453,0.5182319532939148,9.695068842595552,9.570347842017606,368,0,123280
E1a,E1a,N0,co,12,svr,rmse,0.2752425198624522,1.2774095211622312,20.617262014068363,20.34201949420591,368,0,123280
E1a,E1a,N0,co,12,svr,smape,6.705817908380803,13.814704267740694,44.53540609044483,37.82958818206403,368,0,123280
E1a,E1a,N0,co,12,svr,mase,0.9611751763474048,1.4813285316832132,2.910108373354526,1.9489331970071213,368,0,123280
E1a,E1a,N0,co,12,svr,r2,-0.172833544442686,-0.0302421427151688,0.3313693176027821,0.5042028620454682,365,3,123280
E1a,E1g,N0,co,12,svr,mae,1.6193819376048952,4.194200582629722,7.358271984263158,5.738890046658263,73,0,24455
E1a,E1g,N0,co,12,svr,rmse,3.506086138609074,7.237065380847679,10.184463350843917,6.678377212234841,73,0,24455
E1a,E1g,N0,co,12,svr,smape,21.04466607110422,35.33880778175076,42.69553826268869,21.650872191584472,73,0,24455
E1a,E1g,N0,co,12,svr,mase,1.9971086790230048,2.639555002969016,3.635431492413728,1.638322813390723,73,0,24455
E1a,E1g,N0,co,12,svr,r2,-0.2356182959265833,0.1083951521559508,0.4096184461300419,0.6452367420566253,73,0,24455
E1a,E1a,N1,co,1,lr,mae,0.1245030246503222,0.4771065426000507,5.691559896470807,5.567056871820484,368,0,127328
E1a,E1a,N1,co,1,lr,rmse,0.2545889092736727,1.1203491967735184,10.505189836040596,10.25060092676692,368,0,127328
E1a,E1a,N1,co,1,lr,smape,5.461581738235527,14.277116189593704,49.47718135828611,44.01559962005058,368,0,127328
E1a,E1a,N1,co,1,lr,mase,0.7651974611402295,1.1376899930161612,1.882471658276911,1.1172741971366815,368,0,127328
E1a,E1a,N1,co,1,lr,r2,0.0549504919436421,0.3208637095827329,0.7477170690561827,0.6927665771125406,365,3,127328
E1a,E1g,N1,co,1,lr,mae,0.990408442261068,2.0257750924350946,4.419736116000307,3.4293276737392384,73,0,25258
E1a,E1g,N1,co,1,lr,rmse,2.214383600245141,3.337897988271372,6.1922604709877405,3.9778768707426,73,0,25258
E1a,E1g,N1,co,1,lr,smape,16.301422558778658,23.144493454417336,31.80289494584944,15.501472387070784,73,0,25258
E1a,E1g,N1,co,1,lr,mase,1.225698164255851,1.6130721191938129,1.9331714994545064,0.7074733351986553,73,0,25258
E1a,E1g,N1,co,1,lr,r2,0.4127759196520261,0.6749824308097848,0.8804706488740581,0.467694729222032,73,0,25258
E1a,E1a,N1,co,1,ridge,mae,0.1245216775853912,0.4772098075531864,5.692291100906648,5.5677694233212565,368,0,127328
E1a,E1a,N1,co,1,ridge,rmse,0.2545720925328943,1.1203618700113216,10.506313343883818,10.251741251350923,368,0,127328
E1a,E1a,N1,co,1,ridge,smape,5.461841225313172,14.278743739174445,49.48288824796165,44.02104702264848,368,0,127328
E1a,E1a,N1,co,1,ridge,mase,0.7652337979681019,1.136648674900032,1.8839591370658595,1.1187253390977574,368,0,127328
E1a,E1a,N1,co,1,ridge,r2,0.0550441305713778,0.3208815610748489,0.7476883826877034,0.6926442521163256,365,3,127328
E1a,E1g,N1,co,1,ridge,mae,0.9905133197224958,2.026167961114536,4.421990134200167,3.431476814477671,73,0,25258
E1a,E1g,N1,co,1,ridge,rmse,2.214333472737108,3.3381000548812336,6.195517522632506,3.981184049895398,73,0,25258
E1a,E1g,N1,co,1,ridge,smape,16.310449522155785,23.15047235692269,31.8166258638832,15.50617634172741,73,0,25258
E1a,E1g,N1,co,1,ridge,mase,1.226119999356792,1.6136012976368288,1.9336035066910544,0.7074835073342622,73,0,25258
E1a,E1g,N1,co,1,ridge,r2,0.4121683954217781,0.6749749116900382,0.8804139945891079,0.4682455991673298,73,0,25258
E1a,E1a,N1,co,1,rf,mae,0.1123695148728164,0.4372606161677503,3.251339330524787,3.1389698156519703,368,0,127328
E1a,E1a,N1,co,1,rf,rmse,0.2375832769707813,1.0756358274064306,8.358559617696248,8.120976340725466,368,0,127328
E1a,E1a,N1,co,1,rf,smape,4.51489679719359,12.183434908455975,27.665816290826392,23.1509194936328,368,0,127328
E1a,E1a,N1,co,1,rf,mase,0.714037358849123,0.9279237496970564,1.2477842415137284,0.5337468826646053,368,0,127328
E1a,E1a,N1,co,1,rf,r2,0.095787039995867,0.4042414130870333,0.7882211993993085,0.6924341594034414,365,3,127328
E1a,E1g,N1,co,1,rf,mae,0.8921992830273469,1.6238075302351118,3.4608889970401875,2.568689714012841,73,0,25258
E1a,E1g,N1,co,1,rf,rmse,1.793376508522888,2.971139989039889,4.977572569540492,3.1841960610176034,73,0,25258
E1a,E1g,N1,co,1,rf,smape,12.23249994348272,17.459353917116836,22.24270064392097,10.010200700438247,73,0,25258
E1a,E1g,N1,co,1,rf,mase,0.9354272728264356,1.267923528853132,1.5231825825617165,0.5877553097352808,73,0,25258
E1a,E1g,N1,co,1,rf,r2,0.582541511278547,0.7431816542810793,0.9146039668870634,0.3320624556085163,73,0,25258
E1a,E1a,N1,co,1,xgb,mae,0.1164054313869029,0.4611293157697193,3.3483613812035053,3.2319559498166024,368,0,127328
E1a,E1a,N1,co,1,xgb,rmse,0.2365090836717336,1.1085280817514112,8.211894251224706,7.9753851675529726,368,0,127328
E1a,E1a,N1,co,1,xgb,smape,4.630941417357201,13.24010150648972,33.291567673994834,28.660626256637634,368,0,127328
E1a,E1a,N1,co,1,xgb,mase,0.7242846276470579,0.9720417623912214,1.3780547128981313,0.6537700852510734,368,0,127328
E1a,E1a,N1,co,1,xgb,r2,0.061599438157411,0.4253087215090929,0.7762672785476702,0.7146678403902591,365,3,127328
E1a,E1g,N1,co,1,xgb,mae,0.8610453501219321,1.5781049567104053,3.466872782545773,2.6058274324238413,73,0,25258
E1a,E1g,N1,co,1,xgb,rmse,1.7066447261858988,2.890646494329409,5.224946226802455,3.5183015006165563,73,0,25258
E1a,E1g,N1,co,1,xgb,smape,12.463885424332927,17.360888631071138,23.01324257804865,10.54935715371573,73,0,25258
E1a,E1g,N1,co,1,xgb,mase,0.9262325421350384,1.24993143785645,1.5316084320622465,0.605375889927208,73,0,25258
E1a,E1g,N1,co,1,xgb,r2,0.5337281473349363,0.7505434674667237,0.9217279980503428,0.3879998507154064,73,0,25258
E1a,E1a,N1,co,1,svr,mae,0.1195960768265058,0.4935753142550716,4.7920206778087575,4.672424600982252,368,0,127328
E1a,E1a,N1,co,1,svr,rmse,0.2557167574824162,1.107356355090713,9.57328058812857,9.317563830646154,368,0,127328
E1a,E1a,N1,co,1,svr,smape,5.075180829830719,14.408601248346656,42.546587195356594,37.47140636552587,368,0,127328
E1a,E1a,N1,co,1,svr,mase,0.7630514626093226,1.0578204804676614,1.6671895359786224,0.9041380733693,368,0,127328
E1a,E1a,N1,co,1,svr,r2,0.0236706638247385,0.2337576319646431,0.677827835360175,0.6541571715354364,365,3,127328
E1a,E1g,N1,co,1,svr,mae,0.9869584006368652,1.794705022883381,4.027319616685526,3.040361216048661,73,0,25258
E1a,E1g,N1,co,1,svr,rmse,2.059439177569364,3.3365185978018457,5.723873416387528,3.664434238818164,73,0,25258
E1a,E1g,N1,co,1,svr,smape,14.37772135139223,19.75215963065196,25.937825312993507,11.560103961601277,73,0,25258
E1a,E1g,N1,co,1,svr,mase,1.1040024351165842,1.4025979071109955,1.774762691007252,0.6707602558906678,73,0,25258
E1a,E1g,N1,co,1,svr,r2,0.3699754727738056,0.7124143258388355,0.9012132015877712,0.5312377288139655,73,0,25258
E1a,E1a,N1,co,6,lr,mae,0.1371111344199582,0.6255926181918454,10.843743884496767,10.706632750076809,368,0,125488
E1a,E1a,N1,co,6,lr,rmse,0.2686993892776032,1.259937101313759,17.89047675922927,17.621777369951666,368,0,125488
E1a,E1a,N1,co,6,lr,smape,6.277133392990845,16.019423136391485,64.007487160935,57.73035376794415,368,0,125488
E1a,E1a,N1,co,6,lr,mase,0.8455481589458187,1.372321804370822,3.050397937238262,2.204849778292443,368,0,125488
E1a,E1a,N1,co,6,lr,r2,-0.0507376807025305,0.1123765123603717,0.4656776760057591,0.5164153567082898,365,3,125488
E1a,E1g,N1,co,6,lr,mae,1.451064724278693,3.79047080849691,7.312258546715887,5.861193822437194,73,0,24893
E1a,E1g,N1,co,6,lr,rmse,3.498580060980543,5.751725600489921,9.231095467126709,5.732515406146164,73,0,24893
E1a,E1g,N1,co,6,lr,smape,24.26688317699637,35.744606292752,47.96508730764173,23.69820413064536,73,0,24893
E1a,E1g,N1,co,6,lr,mase,1.8516623820974,2.622162444474971,3.586024172523257,1.7343617904258573,73,0,24893
E1a,E1g,N1,co,6,lr,r2,-0.0580802436421943,0.349736531588488,0.6319119414341716,0.689992185076366,73,0,24893
E1a,E1a,N1,co,6,ridge,mae,0.1371111311869056,0.6255926200261706,10.843743977278784,10.706632846091878,368,0,125488
E1a,E1a,N1,co,6,ridge,rmse,0.2686993890610173,1.2599371002542017,17.890476694811024,17.62177730575001,368,0,125488
E1a,E1a,N1,co,6,ridge,smape,6.277133499821521,16.0194232806422,64.00748647898217,57.73035297916065,368,0,125488
E1a,E1a,N1,co,6,ridge,mase,0.8455481714583578,1.372321814148009,3.05039785263141,2.2048496811730525,368,0,125488
E1a,E1a,N1,co,6,ridge,r2,-0.0507376820118947,0.1123764841411487,0.4656776779016756,0.5164153599135703,365,3,125488
E1a,E1g,N1,co,6,ridge,mae,1.451064751061439,3.7904707940642086,7.312258553583273,5.861193802521834,73,0,24893
E1a,E1g,N1,co,6,ridge,rmse,3.4985800431284533,5.751725645648623,9.231095170934216,5.732515127805763,73,0,24893
E1a,E1g,N1,co,6,ridge,smape,24.266883489955447,35.744606209782305,47.96508748980359,23.69820399984814,73,0,24893
E1a,E1g,N1,co,6,ridge,mase,1.851662357004832,2.6221624466484794,3.586024186840989,1.734361829836157,73,0,24893
E1a,E1g,N1,co,6,ridge,r2,-0.0580802615783098,0.3497365171249295,0.6319119497140897,0.6899922112923995,73,0,24893
E1a,E1a,N1,co,6,rf,mae,0.1233100840604377,0.5310208117281907,8.566810105648468,8.443500021588031,368,0,125488
E1a,E1a,N1,co,6,rf,rmse,0.2520957850482186,1.1400979015796988,15.422289600920772,15.170193815872551,368,0,125488
